frame_idx,marker_id,world_x,world_y,world_z,c_x,c_y
0,4,-0.351225,0.000979349,0.0695243303304
0,1,-0.592576,0.0824941,0.480235631307
0,3,-0.432134,0.00122716,0.0774177363294
0,0,-0.588095,0.000295991,0.586494680218
0,2,-0.510474,-0.124628,0.156103416192
1,4,-0.352357,0.00124506,0.0680975303304
1,1,-0.592607,0.0824621,0.480201631307
1,3,-0.434983,0.00185052,0.0738846363294
1,0,-0.588121,0.000186839,0.58648680218
1,2,-0.510202,-0.124406,0.156934416193
2,4,-0.352394,0.00127297,0.0683465303304
2,1,-0.592164,0.0823171,0.480699631307
2,3,-0.435623,0.00211613,0.0737384363294
2,0,-0.587959,7.91165e-05,0.586714680218
2,2,-0.509863,-0.124779,0.156889416192
3,4,-0.352095,0.00113879,0.068014303304
3,1,-0.591763,0.0823028,0.481205631307
3,3,-0.434412,0.00173971,0.0745051363294
3,0,-0.588119,0.000239396,0.586503680218
3,2,-0.510174,-0.124618,0.156574416192
4,4,-0.350917,0.000861726,0.0693994303304
4,1,-0.592585,0.0823937,0.480222631307
4,3,-0.433808,0.00176203,0.0759726363294
4,0,-0.588116,7.40552e-05,0.586587680218
4,2,-0.508957,-0.125138,0.157714416192
5,4,-0.351367,0.00094457,0.0684721303304
5,1,-0.591904,0.082346,0.481015631307
5,3,-0.434492,0.00188084,0.0750406363294
5,0,-0.587915,0.000231775,0.586717680218
5,2,-0.510162,-0.124481,0.15688416193
6,4,-0.352139,0.0011229,0.0677297303304
6,1,-0.592464,0.0824039,0.480334631307
6,3,-0.435344,0.00198324,0.073484363294
6,0,-0.588208,0.000188954,0.586409680218
6,2,-0.51039,-0.124675,0.156204416192
7,4,-0.351497,0.00097292,0.0685344303304
7,1,-0.592666,0.0825268,0.480106631307
7,3,-0.435287,0.00203092,0.0739122363294
7,0,-0.587836,0.000100331,0.586866680218
7,2,-0.510755,-0.124519,0.155811416193
8,4,-0.351828,0.001121,0.0687911303304
8,1,-0.592385,0.0824646,0.480491631307
8,3,-0.433667,0.0016085,0.0757039363294
8,0,-0.588116,0.000283327,0.586446680218
8,2,-0.509734,-0.12473,0.157133416192
9,4,-0.351142,0.000918172,0.0690713303304
9,1,-0.593302,0.0826727,0.479454631307
9,3,-0.433936,0.00174458,0.0759718363294
9,0,-0.587917,0.000266488,0.586725680218
9,2,-0.510579,-0.12418,0.156774416192
10,4,-0.351358,0.000991743,0.0691094303304
10,1,-0.592354,0.0824649,0.480518631307
10,3,-0.435761,0.002195,0.0736833363294
10,0,-0.5884,0.000336243,0.586154680218
10,2,-0.510561,-0.124453,0.156262416192
11,4,-0.351532,0.001005,0.0685175303304
11,1,-0.592789,0.0825201,0.479997631307
11,3,-0.435302,0.00209578,0.0741364363294
11,0,-0.588118,0.000245698,0.586493680218
11,2,-0.509864,-0.124605,0.157207416192
12,4,-0.352302,0.00123115,0.0681545303304
12,1,-0.59242,0.0824753,0.48047631307
12,3,-0.43447,0.001875,0.0750813363294
12,0,-0.588446,0.000352196,0.58608680218
12,2,-0.510023,-0.124725,0.156709416192
13,4,-0.352485,0.00119696,0.0673487303304
13,1,-0.593124,0.0826173,0.47961631307
13,3,-0.43396,0.00171475,0.0755208363294
13,0,-0.588072,5.03044e-05,0.586615680218
13,2,-0.509431,-0.124982,0.157152416192
14,4,-0.351493,0.00102072,0.0689642303304
14,1,-0.59285,0.0825396,0.479946631307
14,3,-0.435325,0.00196179,0.0734008363294
14,0,-0.588048,0.000231973,0.586567680218
14,2,-0.51011,-0.124826,0.156348416192
15,4,-0.352399,0.00122207,0.0677574303304
15,1,-0.593454,0.0827136,0.47922631307
15,3,-0.435155,0.0019882,0.0741234363294
15,0,-0.588143,4.52529e-05,0.586541680218
15,2,-0.509589,-0.125044,0.156832416192
16,4,-0.351943,0.00109778,0.0683536303304
16,1,-0.593181,0.0826807,0.479512631307
16,3,-0.435581,0.00212767,0.0737826363294
16,0,-0.588112,0.000294221,0.586463680218
16,2,-0.510263,-0.124718,0.156264416193
17,4,-0.351108,0.000911247,0.069253303304
17,1,-0.592416,0.0824647,0.480465631307
17,3,-0.43535,0.00193313,0.0733501363294
17,0,-0.58829,0.000265844,0.586312680218
17,2,-0.509333,-0.124809,0.157668416192
18,4,-0.351616,0.0009812,0.0683716303304
18,1,-0.592677,0.0825396,0.480117631307
18,3,-0.43437,0.00176761,0.0749575363294
18,0,-0.588313,0.000325668,0.58625680218
18,2,-0.509962,-0.124438,0.157268416192
19,4,-0.351551,0.000968649,0.0683672303304
19,1,-0.592894,0.082511,0.479871631307
19,3,-0.43457,0.00187695,0.0749854363294
19,0,-0.587884,0.000230485,0.586744680218
19,2,-0.509183,-0.12502,0.157512416192
20,4,-0.352092,0.00116787,0.0681226303304
20,1,-0.593461,0.0827293,0.479176631307
20,3,-0.434902,0.00186435,0.0741498363294
20,0,-0.588188,0.000128129,0.586476680218
20,2,-0.510451,-0.124715,0.156013416192
21,4,-0.351139,0.000928451,0.0691233303304
21,1,-0.591269,0.0821907,0.481771631307
21,3,-0.434023,0.00164903,0.0748984363294
21,0,-0.588037,0.000203848,0.586615680218
21,2,-0.50923,-0.12497,0.157492416192
22,4,-0.351527,0.000974036,0.0685605303304
22,1,-0.592586,0.0825032,0.480245631307
22,3,-0.434955,0.00188306,0.0739992363294
22,0,-0.587848,0.000195826,0.586803680218
22,2,-0.510253,-0.12461,0.156512416192
23,4,-0.351956,0.00107908,0.0681493303304
23,1,-0.59188,0.0823348,0.481045631307
23,3,-0.435843,0.00212807,0.073077363294
23,0,-0.5882,0.000247757,0.586401680218
23,2,-0.508823,-0.124846,0.15834416193
24,4,-0.3517,0.000989965,0.0680208303304
24,1,-0.593141,0.0825784,0.479564631307
24,3,-0.436539,0.002298,0.0723089363294
24,0,-0.58794,0.000172541,0.586731680218
24,2,-0.50976,-0.124739,0.157122416192
25,4,-0.352576,0.00126189,0.0675442303304
25,1,-0.59301,0.0825089,0.479704631307
25,3,-0.435452,0.00200508,0.0731861363294
25,0,-0.588164,0.000199292,0.586489680218
25,2,-0.51037,-0.124571,0.156373416192
26,4,-0.352407,0.00125978,0.0681957303304
26,1,-0.591805,0.0822546,0.481124631307
26,3,-0.434467,0.0017734,0.0746971363294
26,0,-0.588026,9.21646e-05,0.58665680218
26,2,-0.509621,-0.124448,0.157876416192
27,4,-0.352155,0.00118959,0.0682867303304
27,1,-0.593252,0.0826266,0.479455631307
27,3,-0.435556,0.00195018,0.0728658363294
27,0,-0.587839,4.57212e-05,0.586881680218
27,2,-0.511253,-0.12451,0.15509416192
28,4,-0.352326,0.00122263,0.0681724303304
28,1,-0.593227,0.0826189,0.479486631307
28,3,-0.435586,0.00212209,0.0737199363294
28,0,-0.587909,0.000137793,0.586773680218
28,2,-0.511161,-0.124741,0.154793416193
29,4,-0.350668,0.000762578,0.0694341303304
29,1,-0.592542,0.0824525,0.480251631307
29,3,-0.433559,0.0015605,0.0756688363294
29,0,-0.588159,0.000195137,0.586497680218
29,2,-0.50957,-0.124907,0.1571416192
