 1.110     0     0     0     0     1     1
 0.450     6     0     0     0     0     1
 0.150     0     0     0     0     1     1
 1.200     4     0     0     0     0     1
 0.150     4     0     0     0     0     1
 0.150     4     0     0     0     0     1
 0.150     3     0     0     0     0     1
 0.300     0     0     0     0     1     1
 0.150     5     0     0     0     0     1
 0.300     1     0     0     0     0     1
 0.600     0     0     0     0     1     1
 1.800     1     0     0     0     0     1
 0.600     0     0     0     0     1     1
 1.500     0     0     0     0     1     1
 0.300     1     0     0     0     0     1
 1.050     0     0     0     0     1     1
 0.150     1     0     0     0     0     1
 0.600     1     0     0     0     0     1
 0.450     1     0     0     0     0     1
 0.450     1     0     0     0     0     1
