1.110     0     0     0     0     1     1
0.450     6     0     5     0     0     1
0.150     0     0     0     0     1     1
1.200     0     4     0     5     0     1
0.150     4     0     5     0     0     1
0.150     0     4     0     5     0     1
0.150     3     0     5     0     0     1
0.300     0     0     0     0     1     1
0.150     0     5     0     5     0     1
0.300     0     1     0     5     0     1
0.600     0     0     0     0     1     1
1.800     0     1     0     5     0     1
0.600     0     0     0     0     1     1
1.500     0     0     0     0     1     1
0.300     0     1     0     5     0     1
1.050     0     0     0     0     1     1
0.150     0     1     0     5     0     1
0.600     1     0     5     0     0     1
0.450     0     1     0     5     0     1
0.450     1     0     5     0     0     1
