0.106     0     5     0     5     1     0
0.600     0     1     0     5     0     0
0.600     0     5     0     5     1     0
0.600     5     1     5     5     0     0
0.150     5     1     5     5     1     0
0.150     0     4     0     5     0     0
0.150     4     0     5     0     0     0
0.300     0     4     0     5     0     0
0.300     4     5     5     5     1     0
0.600     0     0     0     0     0     0
0.600     0     5     0     5     1     0
0.600     5     1     5     5     0     0
0.450     5     0     5     0     0     0
0.300     8     1     5     5     1     0
0.300     0     5     0     5     0     0
0.600     5     1     5     5     0     0
0.450     5     0     5     0     1     0
0.600     5     1     5     5     0     0
0.600     5     0     5     0     1     0
0.450     0     5     0     5     0     0
0.150     0     1     0     5     0     0
0.450     0     5     0     5     1     0
0.600     5     1     5     5     0     0
0.150     0     0     0     0     0     0
0.450     0     5     0     5     1     0
0.600     5     1     5     5     0     0
0.450     5     0     5     0     1     0
0.106     0     5     0     5     1     0
0.600     0     1     0     5     0     0
0.600     0     5     0     5     1     0
0.600     5     1     5     5     0     0
0.150     5     1     5     5     1     0
0.150     0     4     0     5     0     0
0.150     4     0     5     0     0     0
0.300     0     4     0     5     0     0
0.300     4     5     5     5     1     0
0.600     0     0     0     0     0     0
0.600     0     5     0     5     1     0
0.600     5     1     5     5     0     0
0.450     5     0     5     0     0     0
0.300     8     1     5     5     1     0
0.300     0     5     0     5     0     0
0.600     5     1     5     5     0     0
0.450     5     0     5     0     1     0
0.600     5     1     5     5     0     0
0.600     5     0     5     0     1     0
0.450     0     5     0     5     0     0
0.150     0     1     0     5     0     0
0.450     0     5     0     5     1     0
0.600     5     1     5     5     0     0
0.150     0     0     0     0     0     0
0.450     0     5     0     5     1     0
0.600     5     1     5     5     0     0
0.450     5     0     5     0     1     0
