0.109     0     1     0     5     0     1
0.150     1     0     5     0     0     0
0.300     0     1     0     5     0     0
0.600     0     5     0     5     1     0
0.300     5     0     5     0     0     0
0.600     5     1     5     5     0     0
0.900     5     0     5     0     1     0
0.600     5     1     5     5     0     0
0.600     1     0     5     0     0     0
0.600     0     5     0     5     1     0
0.300     5     0     5     0     0     0
0.600     5     1     5     5     0     0
0.900     5     0     5     0     1     0
0.600     5     1     5     5     0     0
0.600     1     0     5     0     0     0
0.600     0     5     0     5     1     0
0.300     5     0     5     0     0     0
0.600     5     1     5     5     0     0
0.900     5     0     5     0     1     0
0.600     5     1     5     5     0     0
0.600     1     0     5     0     0     0
0.109     0     1     0     5     0     0
0.150     1     0     5     0     0     0
0.300     0     1     0     5     0     0
0.600     0     5     0     5     1     0
0.300     5     0     5     0     0     0
0.600     5     1     5     5     0     0
0.900     5     0     5     0     1     0
0.600     5     1     5     5     0     0
0.600     1     0     5     0     0     0
0.600     0     5     0     5     1     0
0.300     5     0     5     0     0     0
0.600     5     1     5     5     0     0
0.900     5     0     5     0     1     0
0.600     5     1     5     5     0     0
0.600     1     0     5     0     0     0
0.600     0     5     0     5     1     0
0.300     5     0     5     0     0     0
0.600     5     1     5     5     0     0
0.900     5     0     5     0     1     0
0.600     5     1     5     5     0     0
0.600     1     0     5     0     0     0
