1	 0.600	 0	 0	 0	 0	 0	 0
1	 0.100	 6	 0	 5	 0	 0	 1
1	 0.150	 3	 1	 5	 5	 1	 1
1	 0.300	 4	 5	 5	 5	 0	 1
1	 0.150	 5	 1	 5	 5	 0	 1
1	 0.150	 0	 0	 0	 0	 1	 1
1	 0.150	 3	 0	 5	 0	 0	 1
1	 0.150	 3	 5	 5	 5	 0	 1
1	 0.150	 3	 5	 5	 5	 0	 1
1	 0.150	 3	 4	 5	 5	 1	 1
1	 0.150	 3	 5	 5	 5	 0	 1
1	 0.150	 6	 0	 5	 0	 0	 1
1	 0.300	 3	 1	 5	 5	 1	 1
1	 0.150	 3	 0	 5	 0	 0	 1
1	 0.150	 5	 1	 5	 5	 0	 1
2	 0.150	 0	 0	 0	 0	 1	 1
2	 0.150	 3	 0	 5	 0	 0	 1
2	 0.300	 0	 4	 0	 5	 0	 0
2	 0.150	 5	 1	 5	 5	 0	 0
2	 0.150	 1	 0	 5	 0	 1	 0
2	 0.150	 3	 0	 5	 0	 0	 0
2	 0.150	 8	 5	 5	 5	 0	 0
2	 0.150	 5	 1	 5	 5	 0	 0
2	 0.150	 5	 0	 5	 0	 1	 0
2	 0.300	 0	 5	 0	 5	 0	 0
2	 0.150	 0	 1	 0	 5	 0	 0
2	 0.150	 0	 4	 0	 5	 1	 0
2	 0.150	 3	 5	 5	 5	 0	 0
2	 0.150	 0	 1	 0	 5	 0	 0
3	 0.150	 6	 0	 5	 0	 0	 0
3	 0.150	 3	 1	 5	 5	 1	 0
3	 0.300	 6	 4	 5	 5	 0	 0
3	 0.150	 5	 1	 5	 5	 0	 0
3	 0.150	 0	 0	 0	 0	 1	 0
3	 0.150	 3	 0	 5	 0	 0	 0
4	 0.600	 0	 0	 0	 0	 0	 0
-1	 0.600	 1	 1	 1	 1	 1	 1
