0.400     0     1     0     5     0     1
0.150     8     0     5     0     0     1
0.150     3     0     5     0     0     1
0.150     8     0     5     0     0     1
0.150     3     0     5     0     0     1
0.150     3     4     5     5     0     1
0.150     8     1     5     5     0     1
0.450     3     4     5     5     0     1
0.150     3     4     5     5     0     1
0.150     4     0     5     0     0     1
0.150     8     0     5     0     0     1
0.150     3     0     5     0     0     1
0.150     8     0     5     0     0     1
0.150     3     0     5     0     0     1
0.150     6     4     5     5     0     0
0.150     4     0     5     0     0     0
0.150     3     4     5     5     0     0
0.150     8     1     5     5     0     0
0.150     0     5     0     5     0     0
0.150     5     0     5     0     0     0
0.150     6     0     5     0     0     0
0.150     8     0     5     0     0     0
0.150     8     0     5     0     0     0
0.150     3     0     5     0     0     0
0.150     0     4     0     5     0     0
0.150     7     3     5     5     0     0
0.150     3     0     5     0     0     0
0.150     8     4     5     5     0     0
0.150     7     3     5     5     0     0
0.150     3     0     5     0     0     0
0.150     8     4     5     5     0     0
0.150     3     4     5     5     0     0
0.150     7     3     5     5     0     0
0.150     0     4     0     5     0     0
0.150     3     0     5     0     0     0
0.150     0     3     0     5     0     0
0.150     7     4     5     5     0     0
0.300     6     0     5     0     0     0
0.150     3     0     5     0     0     0
0.150     7     3     5     5     0     0
0.300     7     0     5     0     0     0
0.150     8     0     5     0     0     0
0.150     8     4     5     5     0     0
0.150     8     5     5     5     0     0
0.150     0     4     0     5     0     0
0.150     6     4     5     5     0     0
0.150     8     5     5     5     0     0
0.150     3     0     5     0     0     0
0.150     8     4     5     5     0     0
0.150     3     0     5     0     0     0
0.150     0     4     0     5     0     0
0.150     4     0     5     0     0     0
0.150     0     4     0     5     0     0
0.150     4     0     5     0     0     0
0.150     0     4     0     5     0     0
0.150     7     3     5     5     0     0
0.150     3     0     5     0     0     0
0.150     6     4     5     5     0     0
0.150     3     4     5     5     0     0
0.150     3     0     5     0     0     0
0.150     6     4     5     5     0     0
0.150     3     0     5     0     0     0
0.150     8     4     5     5     0     0
0.150     3     0     5     0     0     0
0.150     6     4     5     5     0     0
0.300     3     5     5     5     0     0
0.150     8     4     5     5     0     0
0.150     4     0     5     0     0     0
0.150     0     4     0     5     0     0
0.150     4     0     5     0     0     0
0.150     6     4     5     5     0     0
