0.111818	 3
0.15	 4
0.15	 3
0.3	 3
0.15	 1
0	 3
0	 8
0.15	 3
0.15	 3
0.15	 3
0	 4
0.3	 3
0.15	 3
0	 4
0.15	 3
0.3	 1
0	 6
0.15	 3
0.15	 3
0	 4
0.3	 3
0.15	 3
0.15	 3
0.3	 3
0.15	 3
0	 4
0.3	 3
0.15	 3
0	 8
0.15	 3
0.15	 3
0.15	 3
0.15	 3
0	 4
0.3	 3
0.3	 3
0.15	 3
0.15	 3
0.3	 3
0	 4
0.15	 1
0	 3
0.15	 3
0	 4
0.3	 3
0.3	 3
0.15	 3
0.3	 3
0.15	 3
0	 4
0.3	 3
0.15	 3
0.15	 3
0.3	 3
0.15	 3
0	 4
0.3	 3
0.15	 3
0.15	 3
0.15	 3
0.3	 3
0	 4
0.15	 3
0.15	 3
0.15	 4
0.15	 3
0.15	 3
0.15	 3
0.3	 10
0	 3
0	 4
0.15	 3
0.15	 3
0	 4
0.3	 3
0.15	 3
0.15	 3
0.3	 3
