1.650	4
0.150	4
0.150	1
0.300	1
0.150	10
0.000	11
0.000	8
0.150	11
0.150	11
0.000	6
0.150	10
0.000	11
0.150	1
0.000	11
0.000	6
0.150	11
0.150	10
0.000	11
0.000	6
0.150	11
0.000	6
0.150	10
0.000	11
0.000	6
0.150	11
0.000	6
0.150	11
0.000	6
0.150	11
0.000	5
0.000	6
0.150	1
0.000	11
0.000	6
0.150	11
0.150	11
0.000	6
0.150	11
0.000	6
0.600	10
0.000	6
0.450	10
0.000	6
0.300	6
0.300	6
0.300	1
0.000	6
0.300	6
0.600	6
0.600	6
0.600	10
0.000	6
0.300	10
0.000	6
0.300	1
0.000	6
