1.65	 4
0.15	 4
0.15	 1
0.3	 1
0.15	 10
0	 11
0	 8
0.15	 11
0.15	 11
0	 6
0.15	 10
0	 11
0.15	 1
0	 11
0	 6
0.15	 11
0.15	 10
0	 11
0	 6
0.15	 11
0	 6
0.15	 10
0	 11
0	 6
0.15	 11
0	 6
0.15	 11
0	 6
0.15	 11
0	 5
0	 6
0.15	 1
0	 11
0	 6
0.15	 11
0.15	 11
0	 6
0.15	 11
0	 6
0.6	 10
0	 6
0.45	 10
0	 6
0.3	 6
0.3	 6
0.3	 1
0	 6
0.3	 6
0.6	 6
0.6	 6
0.6	 10
0	 6
0.3	 10
0	 6
0.3	 1
0	 6
