frame_idx,marker_id,world_x,world_y,world_z,c_x,c_y
0,4,-0.347736,-0.0055801,0.0764119275238
0,3,-0.428635,-0.00492227,0.0806833332217
0,1,-0.591139,0.078637,0.484275604167
0,2,-0.510736,-0.126493,0.15984535897
0,0,-0.589439,-0.00338649,0.59018563556
1,4,-0.348023,-0.00524633,0.0766949275238
1,3,-0.428949,-0.00459854,0.0803121332217
1,1,-0.590973,0.0786363,0.484477604167
1,2,-0.509639,-0.126688,0.16161735897
1,0,-0.589284,-0.00329271,0.59030263556
2,4,-0.348428,-0.00506119,0.0759471275238
2,3,-0.429517,-0.00412688,0.0800816332217
2,1,-0.591567,0.0789507,0.48367604167
2,2,-0.50988,-0.12655,0.16132835897
2,0,-0.589867,-0.00303405,0.58953963556
3,4,-0.347937,-0.00527016,0.0767402275238
3,3,-0.428141,-0.00525752,0.0810736332217
3,1,-0.59078,0.0783501,0.484803604167
3,2,-0.510158,-0.126466,0.16088835897
3,0,-0.589998,-0.00299958,0.5893763556
4,4,-0.348724,-0.00465017,0.0764979275238
4,3,-0.430573,-0.00373692,0.0783038332217
4,1,-0.59196,0.0790277,0.483157604167
4,2,-0.509763,-0.126664,0.16145735897
4,0,-0.589702,-0.00340675,0.58988463556
5,4,-0.348556,-0.00495683,0.0760167275238
5,3,-0.431483,-0.00343983,0.0766939332217
5,1,-0.592683,0.0795289,0.482166604167
5,2,-0.510329,-0.12632,0.16065435897
5,0,-0.589772,-0.00308176,0.58965263556
6,4,-0.349291,-0.00439271,0.0755423275238
6,3,-0.428535,-0.00494444,0.0808616332217
6,1,-0.592068,0.0789966,0.483068604167
6,2,-0.510637,-0.126351,0.16003635897
6,0,-0.589731,-0.00316021,0.58977263556
7,4,-0.348542,-0.0048126,0.0765367275238
7,3,-0.428973,-0.00462869,0.0804219332217
7,1,-0.591395,0.0788631,0.483874604167
7,2,-0.506965,-0.128005,0.16543435897
7,0,-0.589869,-0.00303488,0.58953963556
8,4,-0.347961,-0.00537882,0.0764194275238
8,3,-0.430701,-0.00385348,0.0778317332217
8,1,-0.591804,0.0791396,0.483333604167
8,2,-0.508007,-0.127444,0.1638735897
8,0,-0.590011,-0.00303441,0.58937763556
9,4,-0.348569,-0.00495129,0.0760285275238
9,3,-0.428513,-0.00508061,0.0803228332217
9,1,-0.592743,0.0794972,0.482094604167
9,2,-0.508282,-0.128296,0.16264535897
9,0,-0.590078,-0.00298123,0.5892763556
10,4,-0.348804,-0.00495529,0.0752237275238
10,3,-0.428744,-0.00474246,0.0807296332217
10,1,-0.591556,0.0788541,0.483729604167
10,2,-0.509006,-0.126962,0.16255435897
10,0,-0.590206,-0.00300944,0.58913463556
11,4,-0.348851,-0.00478403,0.0756504275238
11,3,-0.428975,-0.00466818,0.080252332217
11,1,-0.592424,0.0794247,0.482508604167
11,2,-0.508188,-0.127844,0.16327435897
11,0,-0.58972,-0.00320476,0.58977163556
12,4,-0.349442,-0.00432602,0.0752889275238
12,3,-0.429253,-0.00468645,0.0794073332217
12,1,-0.592728,0.0797035,0.482064604167
12,2,-0.510878,-0.126038,0.15994535897
12,0,-0.589555,-0.00326643,0.58999263556
13,4,-0.348229,-0.0050375,0.0768104275238
13,3,-0.42857,-0.00507721,0.0805225332217
13,1,-0.591852,0.0789078,0.483343604167
13,2,-0.511169,-0.126074,0.15936435897
13,0,-0.589612,-0.00320494,0.58989663556
14,4,-0.348479,-0.00503142,0.0759313275238
14,3,-0.429983,-0.00441479,0.0782805332217
14,1,-0.591729,0.079047,0.483449604167
14,2,-0.508481,-0.127812,0.1627235897
14,0,-0.58975,-0.00316562,0.58973963556
15,4,-0.348425,-0.00501962,0.0760913275238
15,3,-0.430121,-0.00437864,0.0777712332217
15,1,-0.591651,0.0788794,0.4836604167
15,2,-0.51128,-0.125226,0.15984335897
15,0,-0.589733,-0.00330352,0.5898163556
16,4,-0.348398,-0.00498278,0.076305275238
16,3,-0.428078,-0.00509974,0.0816097332217
16,1,-0.59231,0.0793636,0.482654604167
16,2,-0.507606,-0.128105,0.16399335897
16,0,-0.589714,-0.00315902,0.58978463556
17,4,-0.348482,-0.00502566,0.0758704275238
17,3,-0.428434,-0.00505805,0.0806382332217
17,1,-0.591601,0.0788599,0.48366604167
17,2,-0.50987,-0.126719,0.1611535897
17,0,-0.589744,-0.00315624,0.58973963556
18,4,-0.348683,-0.00493774,0.0756619275238
18,3,-0.431036,-0.00344965,0.0778194332217
18,1,-0.590823,0.0785851,0.484641604167
18,2,-0.510407,-0.126532,0.16040435897
18,0,-0.590074,-0.00296841,0.58927263556
19,4,-0.349149,-0.00479291,0.0746293275238
19,3,-0.429846,-0.00407588,0.0793542332217
19,1,-0.592334,0.0793854,0.482583604167
19,2,-0.510353,-0.126247,0.16074635897
19,0,-0.590067,-0.00319942,0.58941963556
20,4,-0.348396,-0.00508747,0.0761082275238
20,3,-0.427135,-0.00566391,0.0827261332217
20,1,-0.591689,0.0789453,0.483552604167
20,2,-0.510492,-0.126557,0.1601835897
20,0,-0.589374,-0.00319334,0.59014763556
21,4,-0.348335,-0.00500168,0.0765186275238
21,3,-0.431489,-0.00353864,0.0763475332217
21,1,-0.591595,0.0788689,0.483659604167
21,2,-0.509728,-0.126448,0.16167335897
21,0,-0.5898,-0.00312232,0.58965763556
22,4,-0.348533,-0.00493144,0.0761878275238
22,3,-0.430622,-0.00372115,0.0780856332217
22,1,-0.591495,0.0788313,0.483779604167
22,2,-0.510776,-0.126232,0.15997935897
22,0,-0.589769,-0.00300287,0.58961263556
23,4,-0.348388,-0.00510425,0.0760127275238
23,3,-0.430664,-0.00373821,0.0781097332217
23,1,-0.591505,0.0787842,0.483768604167
23,2,-0.510733,-0.12624,0.15994435897
23,0,-0.589834,-0.00311211,0.58961763556
24,4,-0.348619,-0.00484753,0.0761065275238
24,3,-0.429288,-0.00463028,0.0794558332217
24,1,-0.593033,0.0796877,0.481653604167
24,2,-0.509209,-0.127194,0.16193535897
24,0,-0.589963,-0.00300372,0.58941863556
25,4,-0.347876,-0.00523208,0.0771792275238
25,3,-0.42863,-0.00499815,0.080181332217
25,1,-0.592177,0.0792475,0.48283604167
25,2,-0.508942,-0.127538,0.16212535897
25,0,-0.589733,-0.00320087,0.58978263556
26,4,-0.348282,-0.00520243,0.0758968275238
26,3,-0.429074,-0.00486754,0.0794131332217
26,1,-0.592936,0.0796532,0.481818604167
26,2,-0.509499,-0.126999,0.16166835897
26,0,-0.589644,-0.00301609,0.58978963556
27,4,-0.348593,-0.0050482,0.0755524275238
27,3,-0.429833,-0.0044509,0.0784684332217
27,1,-0.591073,0.0786693,0.484346604167
27,2,-0.510578,-0.126286,0.160335897
27,0,-0.589427,-0.00322431,0.5901163556
28,4,-0.348399,-0.00493346,0.0764431275238
28,3,-0.428678,-0.00500044,0.0802153332217
28,1,-0.592442,0.0791855,0.482532604167
28,2,-0.508825,-0.127092,0.16273535897
28,0,-0.589784,-0.0031304,0.58965663556
29,4,-0.34804,-0.00524784,0.0765294275238
29,3,-0.42761,-0.00565169,0.0813619332217
29,1,-0.59155,0.0788833,0.483683604167
29,2,-0.509236,-0.12683,0.16220235897
29,0,-0.589758,-0.00325086,0.58978163556
30,4,-0.348211,-0.00522336,0.0761321275238
30,3,-0.43002,-0.00386792,0.0795119332217
30,1,-0.591785,0.0789811,0.483374604167
30,2,-0.507381,-0.127905,0.16463435897
30,0,-0.589995,-0.00303528,0.58936563556
31,4,-0.348663,-0.00505915,0.0752743275238
31,3,-0.429039,-0.00447266,0.0804645332217
31,1,-0.592946,0.0797055,0.481807604167
31,2,-0.508893,-0.126952,0.16278735897
31,0,-0.589547,-0.00312375,0.58991163556
32,4,-0.348406,-0.00491294,0.076601275238
32,3,-0.428196,-0.00505309,0.0814548332217
32,1,-0.592712,0.0793679,0.482177604167
32,2,-0.509835,-0.126187,0.16174535897
32,0,-0.589657,-0.00304995,0.58976163556
33,4,-0.348665,-0.00496463,0.0755215275238
33,3,-0.427629,-0.00525562,0.0823639332217
33,1,-0.590248,0.0781455,0.485464604167
33,2,-0.510755,-0.126025,0.16014735897
33,0,-0.589873,-0.0033892,0.58972263556
34,4,-0.349094,-0.00449141,0.0757101275238
34,3,-0.42795,-0.00544258,0.0812255332217
34,1,-0.590839,0.0785612,0.484674604167
34,2,-0.512186,-0.125443,0.15814635897
34,0,-0.589701,-0.0031233,0.58976563556
35,4,-0.348437,-0.00513474,0.075703275238
35,3,-0.428419,-0.00483976,0.0812856332217
35,1,-0.592043,0.0791406,0.483054604167
35,2,-0.507917,-0.12761,0.16394635897
35,0,-0.589891,-0.00315204,0.58956863556
36,4,-0.348207,-0.00543682,0.0754679275238
36,3,-0.428141,-0.00530094,0.0809526332217
36,1,-0.593191,0.0797018,0.481463604167
36,2,-0.509532,-0.127103,0.16142835897
36,0,-0.589923,-0.00313272,0.58953463556
37,4,-0.348403,-0.00513542,0.0757303275238
37,3,-0.428193,-0.00519031,0.081034332217
37,1,-0.593183,0.0797457,0.481474604167
37,2,-0.509603,-0.126728,0.16162735897
37,0,-0.589903,-0.00310742,0.58952963556
38,4,-0.348696,-0.00491954,0.0756138275238
38,3,-0.429415,-0.00461437,0.0791777332217
38,1,-0.592346,0.0792063,0.482678604167
38,2,-0.5085,-0.128009,0.16244935897
38,0,-0.589958,-0.00300592,0.58941463556
39,4,-0.348509,-0.00499686,0.0759665275238
39,3,-0.429158,-0.00445683,0.0803957332217
39,1,-0.592656,0.0792916,0.482262604167
39,2,-0.511876,-0.125135,0.15887335897
39,0,-0.58992,-0.00298948,0.58945863556
40,4,-0.348265,-0.00505326,0.0765464275238
40,3,-0.427565,-0.00559908,0.0817661332217
40,1,-0.593134,0.0798292,0.481523604167
40,2,-0.508243,-0.127387,0.16354535897
40,0,-0.589549,-0.00311359,0.58991763556
41,4,-0.349196,-0.00472318,0.0746007275238
41,3,-0.427881,-0.0057135,0.0807038332217
41,1,-0.591582,0.0789221,0.483627604167
41,2,-0.509159,-0.127368,0.16198735897
41,0,-0.59006,-0.0031339,0.58937463556
42,4,-0.34897,-0.00461474,0.0758828275238
42,3,-0.428149,-0.00526827,0.0810234332217
42,1,-0.591673,0.0790268,0.483464604167
42,2,-0.511074,-0.126546,0.15903135897
42,0,-0.589846,-0.00319806,0.58964763556
43,4,-0.349015,-0.00488064,0.0748221275238
43,3,-0.430494,-0.00397567,0.0778489332217
43,1,-0.591862,0.079049,0.483286604167
43,2,-0.50889,-0.126864,0.16281935897
43,0,-0.589867,-0.00302265,0.58953663556
44,4,-0.348767,-0.00491283,0.0753564275238
44,3,-0.430234,-0.00405781,0.0782759332217
44,1,-0.591929,0.0791308,0.483161604167
44,2,-0.511698,-0.125894,0.15854835897
44,0,-0.590231,-0.00282035,0.58901263556
45,4,-0.348782,-0.00483111,0.0757115275238
45,3,-0.428906,-0.00466108,0.0805683332217
45,1,-0.591571,0.0789541,0.483631604167
45,2,-0.509109,-0.12695,0.16232235897
45,0,-0.589713,-0.0030075,0.58968863556
46,4,-0.348739,-0.00480537,0.0758463275238
46,3,-0.428459,-0.00511105,0.0805315332217
46,1,-0.592502,0.0793424,0.482429604167
46,2,-0.509505,-0.126742,0.16180935897
46,0,-0.589958,-0.00285547,0.58934263556
47,4,-0.348632,-0.00491227,0.0757782275238
47,3,-0.430548,-0.00399747,0.0779226332217
47,1,-0.593238,0.0797278,0.481455604167
47,2,-0.508317,-0.127819,0.16301335897
47,0,-0.59028,-0.00290767,0.58901363556
48,4,-0.348726,-0.00478498,0.075949275238
48,3,-0.431288,-0.0035053,0.0769413332217
48,1,-0.593066,0.0797907,0.481619604167
48,2,-0.510683,-0.126332,0.16012935897
48,0,-0.58983,-0.00310245,0.58960863556
49,4,-0.348535,-0.00503523,0.0757101275238
49,3,-0.431508,-0.0031381,0.0772474332217
49,1,-0.593111,0.07966,0.4816604167
49,2,-0.510575,-0.126725,0.15989635897
49,0,-0.589855,-0.00315324,0.58960663556
50,4,-0.34869,-0.00496192,0.0754368275238
50,3,-0.430997,-0.0037724,0.0770805332217
50,1,-0.591528,0.0789245,0.483667604167
50,2,-0.509077,-0.127537,0.1618635897
50,0,-0.589809,-0.00307283,0.58960463556
51,4,-0.348532,-0.0049886,0.0758304275238
51,3,-0.43136,-0.00334545,0.0770569332217
51,1,-0.591121,0.0785722,0.484301604167
51,2,-0.508111,-0.127577,0.16358135897
51,0,-0.589743,-0.00300508,0.58964763556
52,4,-0.349398,-0.00454325,0.0747673275238
52,3,-0.429955,-0.00388416,0.0796661332217
52,1,-0.593502,0.0799877,0.481022604167
52,2,-0.508498,-0.12766,0.1628435897
52,0,-0.589695,-0.00331967,0.58987963556
53,4,-0.348804,-0.00478803,0.0756925275238
53,3,-0.430549,-0.00405644,0.0775897332217
53,1,-0.592932,0.0796641,0.481819604167
53,2,-0.508562,-0.127247,0.16310535897
53,0,-0.589611,-0.00322834,0.58991863556
54,4,-0.348789,-0.00496513,0.0751953275238
54,3,-0.430324,-0.00409653,0.0779772332217
54,1,-0.592918,0.0796048,0.481849604167
54,2,-0.509064,-0.127335,0.16208635897
54,0,-0.589942,-0.00313613,0.58948263556
55,4,-0.348222,-0.00518314,0.0762035275238
55,3,-0.429054,-0.00470662,0.0798334332217
55,1,-0.592631,0.0794982,0.482221604167
55,2,-0.510741,-0.126375,0.15984335897
55,0,-0.589543,-0.00339039,0.59006463556
56,4,-0.349093,-0.0048023,0.0748059275238
56,3,-0.428674,-0.00480557,0.0806536332217
56,1,-0.592642,0.079443,0.482207604167
56,2,-0.507289,-0.127755,0.1649735897
56,0,-0.589899,-0.00310288,0.58952863556
57,4,-0.349364,-0.00455099,0.0746871275238
57,3,-0.428821,-0.00449556,0.0811436332217
57,1,-0.592739,0.0796546,0.482048604167
57,2,-0.510594,-0.126071,0.16037535897
57,0,-0.589607,-0.00316947,0.58987363556
58,4,-0.348908,-0.00485357,0.0751187275238
58,3,-0.431127,-0.00345854,0.0774661332217
58,1,-0.592414,0.0794114,0.482498604167
58,2,-0.508974,-0.127411,0.16220535897
58,0,-0.589565,-0.00313936,0.58991963556
59,4,-0.349454,-0.00448118,0.0746771275238
59,3,-0.428521,-0.00510205,0.0803792332217
59,1,-0.592773,0.0794207,0.482086604167
59,2,-0.509503,-0.126956,0.1616235897
59,0,-0.590089,-0.00292541,0.58923863556
