0.100	3
0.450	1
0.000	5
0.300	1
0.150	3
0.150	10
0.600	1
0.450	5
0.150	5
0.150	5
0.150	5
0.150	5
0.150	1
0.150	5
0.150	1
0.000	5
0.150	5
0.150	5
0.150	5
0.150	5
0.150	5
0.150	1
0.450	5
0.150	5
0.150	5
0.150	5
0.150	5
0.150	1
0.150	5
0.150	5
0.150	5
0.150	5
0.150	5
0.150	10
0.000	5
0.150	5
0.150	1
0.000	5
0.150	5
0.150	10
0.000	5
0.150	5
0.150	5
0.150	5
0.150	5
0.150	5
0.150	1
0.150	5
0.150	5
0.150	5
0.150	5
0.150	5
0.150	5
0.150	5
0.150	1
0.000	5
0.150	5
0.150	5
0.150	5
0.150	5
0.150	5
0.150	5
0.150	5
0.150	1
0.150	5
0.150	5
0.150	5
0.150	5
0.150	5
0.150	10
0.000	5
0.150	5
0.150	1
0.150	5
0.150	5
0.150	5
0.100	3
0.450	1
0.000	5
0.300	1
0.150	3
0.150	10
0.600	1
0.450	5
0.150	5
0.150	5
0.150	5
0.150	5
0.150	1
0.150	5
0.150	1
0.000	5
0.150	5
0.150	5
0.150	5
0.150	5
0.150	5
0.150	1
0.450	5
0.150	5
0.150	5
0.150	5
0.150	5
0.150	1
0.150	5
0.150	5
0.150	5
0.150	5
0.150	5
0.150	10
0.000	5
0.150	5
0.150	1
0.000	5
0.150	5
0.150	10
0.000	5
0.150	5
0.150	5
0.150	5
0.150	5
0.150	5
0.150	1
0.150	5
0.150	5
0.150	5
0.150	5
0.150	5
0.150	5
0.150	5
0.150	1
0.000	5
0.150	5
0.150	5
0.150	5
0.150	5
0.150	5
0.150	5
0.150	5
0.150	1
0.150	5
0.150	5
0.150	5
0.150	5
0.150	5
0.150	10
0.000	5
0.150	5
0.150	1
0.150	5
0.150	5
0.150	5
