frame_idx,marker_id,world_x,world_y,world_z,c_x,c_y
0,4,-0.35125,-0.000836107,0.0745658287262
0,3,-0.431774,-0.000648597,0.081291346244
0,1,-0.587458,0.0785992,0.489419617217
0,2,-0.508937,-0.126333,0.162944382132
0,0,-0.586336,-0.00299561,0.591115655115
1,4,-0.351711,-0.000745744,0.0734815287262
1,3,-0.431091,-0.00102681,0.0817823346244
1,1,-0.588341,0.0788731,0.488364617217
1,2,-0.509154,-0.12652,0.162347382132
1,0,-0.585669,-0.00331343,0.591958655115
2,4,-0.35064,-0.00109876,0.0754195287262
2,3,-0.432324,-0.000305572,0.0807871346244
2,1,-0.588306,0.0788539,0.488383617217
2,2,-0.509147,-0.126204,0.162765382132
2,0,-0.585774,-0.00324454,0.591853655115
3,4,-0.351148,-0.00115629,0.0733159287262
3,3,-0.432311,-0.000472269,0.0802436346244
3,1,-0.5875,0.0785282,0.489375617217
3,2,-0.509174,-0.126795,0.162007382132
3,0,-0.586346,-0.0028722,0.591059655115
4,4,-0.35067,-0.00113156,0.0751677287262
4,3,-0.432347,-0.000293966,0.080862346244
4,1,-0.586853,0.0783252,0.490167617217
4,2,-0.50904,-0.126249,0.163088382132
4,0,-0.586408,-0.00298028,0.591019655115
5,4,-0.35107,-0.000923311,0.0749222287262
5,3,-0.431792,-0.000504712,0.0817775346244
5,1,-0.586508,0.0780175,0.490688617217
5,2,-0.508583,-0.126783,0.16318382132
5,0,-0.585997,-0.00309304,0.5915655115
6,4,-0.350383,-0.00126448,0.0753693287262
6,3,-0.431733,-0.000631038,0.0813164346244
6,1,-0.587219,0.0783224,0.489771617217
6,2,-0.509114,-0.126771,0.162231382132
6,0,-0.585266,-0.00336834,0.592411655115
7,4,-0.352008,-0.000503078,0.073695287262
7,3,-0.431737,-0.00047616,0.0817959346244
7,1,-0.588362,0.0788799,0.48833617217
7,2,-0.509361,-0.126897,0.16171382132
7,0,-0.585902,-0.00311671,0.591628655115
8,4,-0.351477,-0.000740428,0.0743024287262
8,3,-0.432968,-2.32548e-05,0.0803379346244
8,1,-0.588285,0.0788293,0.48841617217
8,2,-0.509391,-0.1266,0.161875382132
8,0,-0.586449,-0.00294067,0.590959655115
9,4,-0.351344,-0.000771559,0.0745563287262
9,3,-0.432294,-0.00035186,0.080853346244
9,1,-0.588367,0.0787264,0.488336617217
9,2,-0.508613,-0.126621,0.163152382132
9,0,-0.586338,-0.00317045,0.591217655115
10,4,-0.35252,-0.00031513,0.0730028287262
10,3,-0.432611,-0.000157514,0.0806429346244
10,1,-0.587709,0.0785074,0.489166617217
10,2,-0.508764,-0.127034,0.162372382132
10,0,-0.585851,-0.00316551,0.59172655115
11,4,-0.352563,-0.000576562,0.0716779287262
11,3,-0.43144,-0.000706361,0.0818518346244
11,1,-0.588265,0.0786774,0.48845617217
11,2,-0.510127,-0.12651,0.160799382132
11,0,-0.586081,-0.00329994,0.591551655115
12,4,-0.348998,-0.00197251,0.0764441287262
12,3,-0.43245,-9.3225e-05,0.0811181346244
12,1,-0.587958,0.0783657,0.488841617217
12,2,-0.509524,-0.126917,0.161292382132
12,0,-0.586152,-0.00317851,0.591384655115
13,4,-0.352509,-0.000277638,0.0731659287262
13,3,-0.431369,-0.000796244,0.0817116346244
13,1,-0.588275,0.0787018,0.488465617217
13,2,-0.50912,-0.127012,0.161996382132
13,0,-0.58535,-0.00356736,0.592423655115
14,4,-0.35029,-0.00135137,0.0752657287262
14,3,-0.432213,-0.000464007,0.0806974346244
14,1,-0.587729,0.0783958,0.489144617217
14,2,-0.508355,-0.126886,0.163386382132
14,0,-0.585989,-0.00331022,0.591633655115
15,4,-0.353004,-0.00011486,0.0726631287262
15,3,-0.432311,-0.000330794,0.080821346244
15,1,-0.588689,0.0788727,0.487954617217
