0.090     0     1     0     5     0     1
0.150     3     5     5     5     0     1
0.450     3     5     5     5     1     1
0.600     5     1     5     5     0     1
0.300     3     0     5     0     0     1
0.150     5     1     5     5     0     1
0.450     5     0     5     0     0     1
0.450     0     1     0     5     0     1
0.150     0     5     0     5     0     1
0.150     0     0     0     0     1     1
0.150     0     1     0     5     0     1
0.300     0     5     0     5     0     1
0.150     0     0     0     0     1     1
0.450     0     1     0     5     0     0
0.600     3     5     5     5     0     0
0.450     3     5     5     5     1     0
0.600     5     1     5     5     0     0
0.450     3     5     5     5     0     0
0.450     5     0     5     0     0     0
0.450     0     1     0     5     0     0
0.150     0     5     0     5     0     0
0.300     0     0     0     0     1     0
0.750     5     1     5     5     0     0
0.450     3     0     5     0     0     0
0.300     0     3     0     5     0     0
0.150     0     0     0     0     1     0
0.600     0     1     0     5     0     0
0.150     0     5     0     5     0     0
0.300     3     0     5     0     0     0
0.300     0     3     0     5     0     0
0.150     0     4     0     5     0     0
0.150     0     5     0     5     1     0
0.450     0     1     0     5     0     0
0.150     0     5     0     5     0     0
0.450     3     0     5     0     0     0
0.090     0     1     0     5     0     0
0.150     3     5     5     5     0     0
0.450     3     5     5     5     1     0
0.600     5     1     5     5     0     0
0.300     3     0     5     0     0     0
0.150     5     1     5     5     0     0
0.450     5     0     5     0     0     0
0.450     0     1     0     5     0     0
0.150     0     5     0     5     0     0
0.150     0     0     0     0     1     0
0.150     0     1     0     5     0     0
0.300     0     5     0     5     0     0
0.150     0     0     0     0     1     0
0.450     0     1     0     5     0     0
0.600     3     5     5     5     0     0
0.450     3     5     5     5     1     0
0.600     5     1     5     5     0     0
0.450     3     5     5     5     0     0
0.450     5     0     5     0     0     0
0.450     0     1     0     5     0     0
0.150     0     5     0     5     0     0
0.300     0     0     0     0     1     0
0.750     5     1     5     5     0     0
0.450     3     0     5     0     0     0
0.300     0     3     0     5     0     0
0.150     0     0     0     0     1     0
0.600     0     1     0     5     0     0
0.150     0     5     0     5     0     0
0.300     3     0     5     0     0     0
0.300     0     3     0     5     0     0
0.150     0     4     0     5     0     0
0.150     0     5     0     5     1     0
0.450     0     1     0     5     0     0
0.150     0     5     0     5     0     0
0.450     3     0     5     0     0     0
