bpm=100
1	 0.600	 0	 0	 0	 0	 0	 1
1	 0.300	 1	 0	 1	 0	 0	 0
1	 0.300	 0	 1	 0	 1	 0	 0
1	 0.300	 1	 0	 1	 0	 0	 0
1	 0.300	 0	 1	 0	 1	 0	 0
1	 0.300	 1	 0	 1	 0	 0	 0
1	 0.300	 0	 1	 0	 1	 0	 0
1	 0.300	 1	 0	 1	 0	 0	 0
1	 0.300	 0	 1	 0	 1	 0	 0
1	 0.300	 1	 0	 1	 0	 0	 0
1	 0.300	 0	 1	 0	 1	 0	 0
1	 0.300	 1	 0	 1	 0	 0	 0
1	 0.300	 0	 1	 0	 1	 0	 0
1	 0.300	 1	 0	 1	 0	 0	 0
1	 0.300	 0	 1	 0	 1	 0	 0
1	 0.300	 1	 0	 1	 0	 0	 0
1	 0.300	 0	 1	 0	 1	 0	 0
1	 0.300	 1	 0	 1	 0	 0	 0
1	 0.300	 0	 1	 0	 1	 0	 0
1	 0.300	 1	 0	 1	 0	 0	 0
1	 0.300	 0	 1	 0	 1	 0	 0
1	 0.600	 0	 0	 0	 0	 0	 1
-1   0.000	 0	 0	 0	 0	 0	 0
