bpm	152
16	0.3	2	0	5	0	0	0	
16	0.15	2	0	5	0	0	0	
16	0.15	0	1	0	5	0	0	
16	0.15	2	0	5	0	0	0	
16	0.15	0	0	0	0	0	0	
16	0.15	2	0	5	0	0	0	
16	0.15	0	1	0	5	0	0	
16	0.15	7	1	5	5	0	0	
17	0.15	0	0	0	0	0	0	
17	0.15	2	1	5	5	0	0	
17	0.15	2	1	5	5	0	0	
17	0.15	2	1	5	5	0	0	
17	0.15	0	0	0	0	0	0	
17	0.15	0	0	0	0	0	0	
17	0.15	2	8	5	5	0	0	
18	0.3	7	0	5	0	1	1	
18	0.3	5	1	5	5	0	1	
18	0.3	5	0	5	0	1	1	
18	0.3	5	1	5	5	0	1	
19	0.3	5	0	5	0	1	1	
19	0.3	5	1	5	5	0	1	
19	0.3	5	0	5	0	1	1	
19	0.3	5	1	5	5	0	1	
20	0.3	5	0	5	0	1	1	
20	0.3	5	1	5	5	0	1	
20	0.3	5	0	5	0	1	1	
20	0.3	5	1	5	5	0	1	
21	0.3	5	0	5	0	1	1	
21	0.3	5	1	5	5	0	1	
21	0.3	5	0	5	0	1	1	
21	0.3	5	1	5	5	0	1	
22	0.3	5	0	5	0	1	1	
22	0.3	5	1	5	5	0	1	
22	0.3	5	0	5	0	1	1	
22	0.3	5	1	5	5	0	1	
23	0.3	5	0	5	0	1	1	
23	0.3	5	1	5	5	0	1	
23	0.3	5	0	5	0	1	1	
23	0.3	5	1	5	5	0	1	
24	0.3	5	0	5	0	1	1	
24	0.3	5	1	5	5	0	1	
24	0.3	5	0	5	0	1	1	
24	0.3	5	1	5	5	0	1	
25	0.3	5	0	5	0	1	1	
25	0.3	5	1	5	5	0	1	
25	0.3	5	0	5	0	1	1	
25	0.3	5	1	5	5	0	1	
26	0.3	8	0	5	0	1	1	
26	0.3	5	1	5	5	0	1	
26	0.3	5	0	5	0	1	1	
26	0.3	5	1	5	5	0	1	
27	0.3	5	0	5	0	1	1	
27	0.3	5	1	5	5	0	1	
27	0.3	5	0	5	0	1	1	
27	0.3	5	1	5	5	0	1	
28	0.3	5	0	5	0	1	1	
28	0.3	5	1	5	5	0	1	
28	0.3	5	0	5	0	1	1	
28	0.3	5	1	5	5	0	1	
29	0.3	5	0	5	0	1	1	
29	0.3	5	1	5	5	0	1	
29	0.3	5	0	5	0	1	1	
29	0.3	5	1	5	5	0	1	
30	0.3	5	0	5	0	1	1	
30	0.3	5	1	5	5	0	1	
30	0.3	5	0	5	0	1	1	
30	0.3	5	1	5	5	0	1	
31	0.3	5	0	5	0	1	1	
31	0.3	5	1	5	5	0	1	
31	0.3	5	0	5	0	1	1	
31	0.3	5	1	5	5	0	1	
32	0.3	5	0	5	0	1	1	
32	0.3	5	1	5	5	0	1	
32	0.3	5	0	5	0	1	1	
32	0.3	5	1	5	5	0	1	
33	0.3	5	0	5	0	1	1	
33	0.3	5	1	5	5	0	1	
33	0.3	2	1	5	5	1	1	
33	0.15	0	0	0	0	1	1	
33	0.15	2	1	5	5	0	1	
34	0.3	7	0	5	0	1	1	
34	0.3	5	1	5	5	0	1	
34	0.3	5	0	5	0	1	1	
34	0.3	5	1	5	5	0	1	
35	0.3	5	0	5	0	1	1	
35	0.3	5	1	5	5	0	1	
35	0.3	5	0	5	0	1	1	
35	0.3	5	1	5	5	0	1	
36	0.3	5	0	5	0	1	1	
36	0.3	5	1	5	5	0	1	
36	0.3	5	0	5	0	1	1	
36	0.3	5	1	5	5	0	1	
37	0.3	5	0	5	0	1	1	
37	0.3	5	1	5	5	0	1	
37	0.3	5	0	5	0	1	1	
37	0.3	5	1	5	5	0	1	
38	0.3	5	0	5	0	1	1	
38	0.3	5	1	5	5	0	1	
38	0.3	5	0	5	0	1	1	
38	0.3	5	1	5	5	0	1	
39	0.3	5	0	5	0	1	1	
39	0.3	5	1	5	5	0	1	
39	0.3	5	0	5	0	1	1	
39	0.3	5	1	5	5	0	1	
40	0.3	5	0	5	0	1	1	
40	0.3	5	1	5	5	0	1	
40	0.3	5	0	5	0	1	1	
40	0.3	5	1	5	5	0	1	
41	0.3	5	0	5	0	1	1	
41	0.3	5	1	5	5	0	1	
41	0.3	5	0	5	0	1	1	
41	0.3	5	1	5	5	0	1	
42	0.3	8	0	5	0	1	1	
42	0.3	5	1	5	5	0	1	
42	0.3	5	0	5	0	1	1	
42	0.3	5	1	5	5	0	1	
43	0.3	5	0	5	0	1	1	
43	0.3	5	1	5	5	0	1	
43	0.3	5	0	5	0	1	1	
43	0.3	5	1	5	5	0	1	
44	0.3	5	0	5	0	1	1	
44	0.3	5	1	5	5	0	1	
44	0.3	5	0	5	0	1	1	
44	0.3	5	1	5	5	0	1	
45	0.3	5	0	5	0	1	1	
45	0.3	5	1	5	5	0	1	
45	0.3	5	0	5	0	1	1	
45	0.3	5	1	5	5	0	1	
46	0.3	5	0	5	0	1	1	
46	0.3	5	1	5	5	0	1	
46	0.3	5	0	5	0	1	1	
46	0.3	5	1	5	5	0	1	
47	0.3	5	0	5	0	1	1	
47	0.3	5	1	5	5	0	1	
47	0.3	5	0	5	0	1	1	
47	0.3	5	1	5	5	0	1	
48	0.3	5	0	5	0	1	1	
48	0.3	5	1	5	5	0	1	
48	0.3	5	0	5	0	1	1	
48	0.3	5	1	5	5	0	1	
49	0.3	5	0	5	0	1	1	
49	0.3	5	1	5	5	0	1	
49	0.3	1	0	5	0	0	1	
49	0.15	0	4	0	5	0	1	
49	0.15	3	0	5	0	0	1	
49	0.15	0	0	0	0	1	1	
50	0.15	7	0	5	0	1	1	
50	0.3	5	1	5	5	0	1	
50	0.3	5	0	5	0	1	1	
50	0.3	5	0	5	0	0	1	
51	0.3	5	0	5	0	1	1	
51	0.3	5	0	5	0	0	1	
51	0.3	5	0	5	0	1	1	
51	0.3	5	0	5	0	0	1	
52	0.3	8	0	5	0	1	1	
52	0.3	5	1	5	5	0	1	
52	0.3	5	0	5	0	1	1	
52	0.3	5	1	5	5	0	1	
53	0.3	5	0	5	0	1	1	
53	0.3	5	1	5	5	0	1	
53	0.3	8	0	5	0	1	1	
53	0.3	7	0	5	0	1	1	
54	0.3	8	0	5	0	1	1	
54	0.3	5	1	5	5	0	1	
54	0.3	5	0	5	0	1	1	
54	0.3	5	1	5	5	0	1	
55	0.3	5	0	5	0	1	1	
55	0.3	5	1	5	5	0	1	
55	0.3	5	0	5	0	1	1	
55	0.3	5	1	5	5	0	1	
56	0.3	5	0	5	0	1	1	
56	0.3	5	1	5	5	0	1	
56	0.3	5	0	5	0	1	1	
56	0.3	5	1	5	5	0	1	
57	0.3	5	0	5	0	1	1	
57	0.3	5	1	5	5	0	1	
57	0.3	2	1	5	5	0	1	
57	0.15	0	0	0	0	1	1	
57	0.15	2	1	5	5	0	1	
58	0.3	7	0	5	0	1	1	
58	0.3	5	1	5	5	0	1	
58	0.3	5	0	5	0	1	1	
58	0.3	5	1	5	5	0	1	
59	0.3	5	0	5	0	1	1	
59	0.3	5	1	5	5	0	1	
59	0.3	5	0	5	0	1	1	
59	0.3	5	1	5	5	0	1	
60	0.3	5	0	5	0	1	1	
60	0.3	5	1	5	5	0	1	
60	0.3	5	0	5	0	1	1	
60	0.3	5	1	5	5	0	1	
61	0.3	5	0	5	0	1	1	
61	0.3	5	1	5	5	0	1	
61	0.3	5	0	5	0	1	1	
61	0.3	5	1	5	5	0	1	
62	0.3	8	0	5	0	1	1	
62	0.3	5	1	5	5	0	1	
62	0.3	5	0	5	0	1	1	
62	0.3	5	1	5	5	0	1	
63	0.3	8	0	5	0	1	1	
63	0.3	5	1	5	5	0	1	
63	0.3	5	0	5	0	1	1	
63	0.3	5	1	5	5	0	1	
64	0.3	8	0	5	0	1	1	
64	0.3	5	1	5	5	0	1	
64	0.3	5	0	5	0	1	1	
64	0.3	5	1	5	5	0	1	
65	0.3	0	0	0	0	1	0	
65	0.15	2	1	5	5	0	0	
65	0.15	2	1	5	5	0	0	
65	0.15	0	0	0	0	1	0	
65	0.15	0	0	0	0	0	0	
65	0.15	0	0	0	0	0	0	
65	0.15	0	0	0	0	0	0	
66	0.3	7	0	5	0	1	1	
66	0.3	5	1	5	5	0	1	
66	0.3	5	0	5	0	1	1	
66	0.3	5	1	5	5	0	1	
67	0.3	5	0	5	0	1	1	
67	0.3	5	1	5	5	0	1	
67	0.3	5	0	5	0	1	1	
67	0.3	5	1	5	5	0	1	
