bpm	107
25	0.300	2	5	5	5	0	1	
25	0.150	2	0	5	0	0	1	
25	0.150	0	0	0	0	1	1	
25	0.150	2	0	5	0	0	1	
25	0.150	2	5	5	5	0	1	
26	0.300	2	0	5	0	1	1	
26	0.300	0	5	0	5	0	1	
26	0.300	2	0	5	0	1	1	
26	0.300	0	5	0	5	0	1	
26	0.300	0	0	0	0	1	1	
26	0.300	2	5	5	5	0	1	
26	0.150	2	0	5	0	0	1	
26	0.150	0	0	0	0	1	1	
26	0.150	2	0	5	0	0	1	
26	0.150	2	5	5	5	0	1	
27	0.300	0	0	0	0	1	1	
27	0.300	2	5	5	5	0	1	
27	0.300	0	0	0	0	1	1	
27	0.300	2	5	5	5	0	1	
27	0.300	0	0	0	0	1	1	
27	0.300	2	5	5	5	0	1	
27	0.150	2	0	5	0	0	1	
27	0.150	0	0	0	0	1	1	
27	0.150	2	0	5	0	0	1	
27	0.150	2	5	5	5	0	1	
28	0.300	2	0	5	0	1	1	
28	0.300	0	5	0	5	0	1	
28	0.300	2	0	5	0	1	1	
28	0.300	0	5	0	5	0	1	
28	0.300	0	0	0	0	1	1	
28	0.300	2	5	5	5	0	1	
28	0.150	2	0	5	0	0	1	
28	0.150	0	0	0	0	1	1	
28	0.150	2	0	5	0	0	1	
28	0.150	2	5	5	5	0	1	
29	0.300	0	0	0	0	1	1	
29	0.300	2	5	5	5	0	1	
29	0.300	0	0	0	0	1	1	
29	0.300	2	5	5	5	0	1	
29	0.300	0	0	0	0	1	1	
29	0.300	2	5	5	5	0	1	
29	0.150	2	0	5	0	0	1	
29	0.150	0	0	0	0	1	1	
29	0.150	2	0	5	0	0	1	
29	0.150	2	5	5	5	0	1	
30	0.300	2	0	5	0	1	1	
30	0.300	0	5	0	5	0	1	
30	0.300	2	0	5	0	1	1	
30	0.300	0	5	0	5	0	1	
30	0.300	0	0	0	0	1	1	
30	0.300	2	5	5	5	0	1	
30	0.150	2	0	5	0	0	1	
30	0.150	0	0	0	0	1	1	
30	0.150	2	0	5	0	0	1	
30	0.150	2	5	5	5	0	1	
31	0.300	7	0	5	0	1	0	
31	0.300	0	3	0	5	0	0	
31	0.150	2	0	5	0	0	0	
31	0.150	0	2	0	5	1	0	
31	0.300	2	0	5	0	0	0	
31	0.150	0	0	0	0	1	0	
31	0.150	7	1	5	5	0	0	
31	0.450	7	1	5	5	0	0	
31	0.150	0	0	0	0	0	0	
31	0.150	2	0	5	0	0	0	
31	0.150	2	3	5	5	0	0	
32	0.300	7	0	5	0	1	0	
32	0.300	0	3	0	5	0	0	
32	0.150	2	0	5	0	0	0	
32	0.150	0	2	0	5	1	0	
32	0.300	2	0	5	0	0	0	
32	0.150	0	0	0	0	1	0	
32	0.150	7	1	5	5	0	0	
32	0.450	7	1	5	5	0	0	
32	0.150	0	0	0	0	0	0	
32	0.150	2	0	5	0	0	0	
32	0.150	2	3	5	5	0	0	
33	0.300	7	0	5	0	1	0	
33	0.300	0	3	0	5	0	0	
33	0.150	2	0	5	0	0	0	
33	0.150	0	2	0	5	1	0	
33	0.150	2	0	5	0	0	0	
33	0.150	0	0	0	0	1	0	
33	0.150	7	1	5	5	0	0	
