16	 0.600	 5	 0	 1	 0	 0	 1	 
16	 0.600	 5	 0	 1	 0	 0	 0	 
16	 0.200	 0	 4	 0	 1	 0	 0	 
16	 0.200	 2	 0	 1	 0	 0	 0	 
16	 0.100	 0	 2	 0	 1	 0	 0	 
17	 0.100	 7	 0	 1	 0	 1	 1	 
17	 0.200	 0	 0	 0	 0	 0	 1	 
17	 0.200	 5	 0	 1	 0	 0	 1	 
17	 0.200	 5	 1	 1	 1	 0	 1	 
17	 0.200	 5	 0	 1	 0	 0	 1	 
17	 0.200	 5	 0	 1	 0	 0	 1	 
17	 0.200	 5	 0	 1	 0	 1	 1	 
17	 0.200	 5	 0	 1	 0	 0	 1	 
17	 0.200	 5	 0	 1	 0	 0	 1	 
17	 0.200	 5	 1	 1	 1	 0	 1	 
17	 0.200	 5	 0	 1	 0	 0	 1	 
17	 0.200	 5	 0	 1	 0	 0	 1	 
18	 0.200	 5	 0	 1	 0	 1	 1	 
18	 0.200	 5	 0	 1	 0	 0	 1	 
18	 0.200	 5	 0	 1	 0	 0	 1	 
18	 0.200	 5	 1	 1	 1	 0	 1	 
18	 0.200	 5	 0	 1	 0	 0	 1	 
18	 0.200	 5	 0	 1	 0	 0	 1	 
18	 0.200	 5	 0	 1	 0	 1	 1	 
18	 0.200	 5	 0	 1	 0	 0	 1	 
18	 0.200	 5	 0	 1	 0	 0	 1	 
18	 0.200	 5	 1	 1	 1	 0	 1	 
18	 0.200	 5	 0	 1	 0	 0	 1	 
18	 0.200	 5	 0	 1	 0	 0	 0	 
19	 0.200	 5	 0	 1	 0	 1	 1	 
19	 0.200	 5	 0	 1	 0	 0	 1	 
19	 0.200	 5	 0	 1	 0	 0	 1	 
19	 0.200	 5	 1	 1	 1	 0	 1	 
19	 0.200	 5	 0	 1	 0	 0	 1	 
19	 0.200	 5	 0	 1	 0	 0	 1	 
19	 0.200	 5	 0	 1	 0	 1	 1	 
19	 0.200	 5	 0	 1	 0	 0	 1	 
19	 0.200	 5	 0	 1	 0	 0	 1	 
19	 0.200	 5	 1	 1	 1	 0	 1	 
19	 0.200	 5	 0	 1	 0	 0	 1	 
19	 0.200	 5	 0	 1	 0	 0	 1	 
20	 0.200	 5	 0	 1	 0	 1	 1	 
20	 0.200	 5	 0	 1	 0	 0	 1	 
20	 0.200	 5	 0	 1	 0	 0	 1	 
20	 0.200	 5	 1	 1	 1	 0	 1	 
20	 0.200	 5	 0	 1	 0	 0	 1	 	 
20	 0.200	 5	 0	 1	 0	 1	 1	 
20	 0.300	 4	 0	 1	 0	 0	 1	 
20	 0.100	 4	 0	 1	 0	 0	 1	 
20	 0.200	 0	 4	 0	 1	 0	 1	 
20	 0.200	 3	 0	 1	 0	 0	 1	 
20	 0.100	 0	 3	 0	 1	 0	 1	 
20	 0.100	 2	 0	 1	 0	 0	 1	 
20	 0.100	 0	 2	 0	 1	 0	 1
53	 0.600	 1	 1	 1	 1	 1	 1	 
