bpm=80
1	 0.600	 0	 0	 0	 0	 0	 0
1	 0.600	 0	 0	 0	 0	 0	 0
1	 0.600	 0	 0	 0	 0	 0	 0
2	 0.600	 0	 0	 0	 0	 0	 0
2	 0.600	 0	 0	 0	 0	 0	 0
2	 0.600	 0	 0	 0	 0	 0	 0
2	 0.600	 0	 0	 0	 0	 0	 0
3	 0.600	 0	 0	 0	 0	 0	 0
3	 0.600	 0	 0	 0	 0	 0	 0
3	 0.600	 0	 0	 0	 0	 0	 0
3	 0.600	 0	 0	 0	 0	 0	 1
4	 0.600	 5	 0	 2	 0	 0	 1
4	 0.600	 5	 0	 2	 0	 0	 1
4	 0.600	 5	 0	 2	 0	 0	 1
4	 0.600	 1	 0	 2	 0	 0	 1
4	 0.150	 0	 1	 0	 2	 0	 1
4	 0.150	 4	 0	 2	 0	 0	 1
5	 0.300	 8	 0	 2	 0	 1	 1
5	 0.300	 5	 0	 2	 0	 0	 1
5	 0.300	 5	 1	 2	 2	 0	 1
5	 0.300	 5	 0	 2	 0	 0	 1
5	 0.300	 5	 0	 2	 0	 1	 1
5	 0.300	 5	 0	 2	 0	 0	 1
5	 0.300	 5	 1	 2	 2	 0	 1
5	 0.300	 5	 0	 2	 0	 0	 1
6	 0.300	 5	 0	 2	 0	 1	 1
6	 0.300	 5	 0	 2	 0	 0	 1
6	 0.300	 5	 1	 2	 2	 0	 1
6	 0.300	 5	 0	 2	 0	 0	 1
6	 0.300	 5	 0	 2	 0	 1	 1
6	 0.300	 5	 0	 2	 0	 1	 1
6	 0.300	 5	 1	 2	 2	 0	 1
6	 0.300	 5	 0	 2	 0	 0	 1
7	 0.300	 5	 0	 2	 0	 1	 1
7	 0.300	 5	 0	 2	 0	 0	 1
7	 0.300	 5	 1	 2	 2	 0	 1
7	 0.300	 5	 0	 2	 0	 0	 1
7	 0.300	 5	 0	 2	 0	 1	 1
7	 0.300	 5	 0	 2	 0	 0	 1
7	 0.300	 5	 1	 2	 2	 0	 1
7	 0.300	 5	 0	 2	 0	 0	 1
8	 0.300	 5	 0	 2	 0	 1	 1
8	 0.300	 5	 0	 2	 0	 0	 1
8	 0.300	 5	 1	 2	 2	 0	 1
8	 0.300	 5	 0	 2	 0	 0	 1
8	 0.300	 5	 0	 2	 0	 1	 1
8	 0.300	 5	 0	 2	 0	 1	 1
8	 0.300	 5	 1	 2	 2	 0	 1
8	 0.300	 5	 0	 2	 0	 0	 0
9	 0.300	 5	 0	 2	 0	 1	 1
9	 0.300	 5	 0	 2	 0	 0	 1
9	 0.300	 5	 1	 2	 2	 0	 1
9	 0.300	 5	 0	 2	 0	 0	 1
9	 0.300	 5	 0	 2	 0	 1	 1
9	 0.300	 5	 0	 2	 0	 0	 1
9	 0.300	 5	 1	 2	 2	 0	 1
9	 0.300	 5	 0	 2	 0	 0	 1
10	 0.300	 5	 0	 2	 0	 1	 1
10	 0.300	 5	 0	 2	 0	 0	 1
10	 0.300	 5	 1	 2	 2	 0	 1
10	 0.300	 5	 0	 2	 0	 0	 1
10	 0.300	 5	 0	 2	 0	 1	 1
10	 0.300	 5	 0	 2	 0	 1	 1
10	 0.300	 5	 1	 2	 2	 0	 1
10	 0.300	 5	 0	 2	 0	 0	 1
11	 0.300	 5	 0	 2	 0	 1	 1
11	 0.300	 5	 0	 2	 0	 0	 1
11	 0.300	 5	 1	 2	 2	 0	 1
11	 0.300	 5	 0	 2	 0	 0	 1
11	 0.300	 5	 0	 2	 0	 1	 1
11	 0.300	 5	 0	 2	 0	 0	 1
11	 0.300	 5	 1	 2	 2	 0	 1
11	 0.300	 5	 0	 2	 0	 0	 1
12	 0.300	 5	 0	 2	 0	 1	 1
12	 0.300	 5	 0	 2	 0	 0	 1
12	 0.300	 5	 1	 2	 2	 0	 1
12	 0.300	 5	 0	 2	 0	 0	 1
12	 0.300	 5	 0	 2	 0	 1	 1
12	 0.300	 0	 0	 0	 0	 1	 1
12	 0.300	 3	 0	 2	 0	 0	 1
12	 0.300	 0	 2	 0	 2	 0	 1
13	 0.300	 8	 0	 2	 0	 1	 1
13	 0.600	 0	 1	 0	 2	 0	 1
13	 0.600	 5	 0	 2	 0	 0	 1
