 0.120     3     0     0     0     0     1
 0.150     3     0     0     0     0     1
 0.450     1     0     0     0     0     1
 0.150     1     0     0     0     0     1
 0.450     1     3     0     0     0     1
 0.750     1     3     0     0     0     1
 0.300     3     0     0     0     0     1
 0.150     3     0     0     0     0     1
 0.150     3     0     0     0     0     1
 0.450     6     0     0     0     1     1
 0.300     4     0     0     0     1     1
 0.600     6     0     0     0     0     1
 0.600     4     6     0     0     1     1
 0.450     6     0     0     0     1     1
 0.600     3     6     0     0     0     1
 0.450     3     6     0     0     1     1
 0.600     6     0     0     0     1     1
 0.450     6     0     0     0     0     1
 0.600     3     6     0     0     0     1
 0.450     6     0     0     0     0     1
 0.300     6     0     0     0     1     1
 0.450     6     0     0     0     0     1
 0.300     6     0     0     0     0     1
 0.600     6     0     0     0     0     1
 0.450     6     0     0     0     1     1
 0.450     6     0     0     0     0     1
 0.600     3     6     0     0     1     1
 0.450     3     6     0     0     0     1
 0.120     3     0     0     0     0     1
 0.150     3     0     0     0     0     1
 0.450     1     0     0     0     0     1
 0.150     1     0     0     0     0     1
 0.450     1     3     0     0     0     1
 0.750     1     3     0     0     0     1
 0.300     3     0     0     0     0     1
 0.150     3     0     0     0     0     1
 0.150     3     0     0     0     0     1
 0.450     6     0     0     0     1     1
 0.300     4     0     0     0     1     1
 0.600     6     0     0     0     0     1
 0.600     4     6     0     0     1     1
 0.450     6     0     0     0     1     1
 0.600     3     6     0     0     0     1
 0.450     3     6     0     0     1     1
 0.600     6     0     0     0     1     1
 0.450     6     0     0     0     0     1
 0.600     3     6     0     0     0     1
 0.450     6     0     0     0     0     1
 0.300     6     0     0     0     1     1
 0.450     6     0     0     0     0     1
 0.300     6     0     0     0     0     1
 0.600     6     0     0     0     0     1
 0.450     6     0     0     0     1     1
 0.450     6     0     0     0     0     1
 0.600     3     6     0     0     1     1
 0.450     3     6     0     0     0     1
