00181F1F1F1F1F1F1F1F1F0F070301	001F1F1F1F1F1F1F1F1F1F0F070301	001F1F1F1F1F1F1F1F1F1F0F070301	001F1F1F1F1F1F1F1F1F0F0F070301	001F1F1E1E1E1E1F1F0F0707030301	001C1C1C1C1C1E0E07070703030100	001818181C04000003030303010000	001000000000000000000101000000	000000000000000000000000000000	
0000101F1F1F1F1F1F1F1F0F070301	00001F1F1F1F1F1F1F1F1F0F070301	00001F1F1F1F1F1F1F1F1F0F070301	00001F1F1F1F1F1F1F1F1F0F070301	00001F1F1F1E1F1F1F1F0707030100	00001C1C1C1C1C1E1F070303010100	00001818181C0C0600000101000000	000010100000000000000000000000	000000000000000000000000000000	
000000101F1F1F1F1F1F1F1F0F0701	0000001F1F1F1F0F1F1F1F1F0F0701	0000001F1F1F1F1F1F1F1F1F0F0301	0000001F1F1F1F1F1F1F1F1F070301	0000001F1F1F1F1F1F1F1F0F030100	0000001C1C1E1E1E1E1F0703010000	00000018181C1C1E0F070200000000	000000181808000000000000000000	000000000000000000000000000000	
000000000000000000000000001F1F	000000000000000000000000051F1F	0000000000000000000101031F1F1F	00000000000000000007071F1F1F1F	000000000000000000070F1F1F1F1F	000000000000000000070F1F1F1F1F	000000000000000000070F1F1F1F1F	000000000000000000001E1F1F1F1F	000000000000000000000C1F1F1F1F	
000000000000000000000000000007	00000000000000000000000000011F	000000000000000000000101031F1F	0000000000000000000003070F1F1F	00000000000000000000070F1F1F1F	00000000000000000000070F1F1F1F	00000000000000000000030F1F1F1F	0000000000000000000000071F1F1F	0000000000000000000000041F1F1F	
000000000000000000000000000001	000000000000000000000000000003	00000000000000000000000101030F	000000000000000000000003070F1F	000000000000000000000003070F1F	000000000000000000000003070F1F	000000000000000000000003070F1F	000000000000000000000000070F1F	000000000000000000000000040F1F	
000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000010103	000000000000000000000000030707	00000000000000000000000003070F	00000000000000000000000003070F	00000000000000000000000003070F	00000000000000000000000000070F	00000000000000000000000000000F	
000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000101	000000000000000000000000000307	000000000000000000000000000307	000000000000000000000000000307	000000000000000000000000000307	000000000000000000000000000002	000000000000000000000000000000	
000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000001	000000000000000000000000000003	000000000000000000000000000003	000000000000000000000000000003	000000000000000000000000000003	000000000000000000000000000000	000000000000000000000000000000	
000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	
--------------------------------------
000000181F1F1F1F1F1F1F0F070301	0000101F1F1F1F1F1F1F1F1F0F0701	00101F1F1F1F1F1F1F1F1F1F0F0703	001F1F1F1F1F1F1F1F1F1F1F0F0703	001F1F1F1F1F1F1F1F1F1F1F070301	001F1F1F1F1F1F1F1F1F1F07070301	001F1F1F1E1E1F1F1F1F0707030100	001E1E1E1E1E1F1F1F070703010100	001C1C1C1E1E1E0603030301010000	
0000000000181F1F1F1F1F0F0F0301	00000000191F1F1F1F1F1F1F0F0703	000000131F1F1F1F1F1F1F1F0F0703	0000171F1F1F1F1F1F1F1F1F1F0703	00001F1F1F1F1F1F1F1F1F1F0F0701	00001F1F1F1F1F1F1F1F1F1F0F0301	00001F1F1F1F1F1F1F1F1F0F030100	00001E1E1E1E1E1F1F1F0703010000	00001E1C1E1E1E1F1F070301000000	
000000000000181F1F1F1F1F0F0703	0000000000101F0F1F1F1F1F1F0F03	00000000011F1F1F1F1F1F1F1F0F07	000000031F1F1F1F1F1F1F1F1F0F07	0000001F1F1F1F1F1F1F1F1F1F0F03	0000001F1F1F1F1F1F1F1F1F1F0F01	0000001F1F1F1F1F1F1F1F1F1F0300	0000001E1E1E1F1F1F1F1F1F030100	0000001E1E1E1E1F1F1F1F03010000	
00000000000000001C1F1F1F1F0703	00000000000000191F1F1F1F1F0F07	000000000000131F1F1F1F1F1F0F07	0000000001171F1F1F1F1F1F1F1F0F	00000000071F1F1F1F1F1F1F1F1F0F	000000001F1F1F1F1F1F1F1F1F1F0F	000000001F1F1F1F1F1F1F1F1F1F07	000000001F1F1F1F1F1F1F1F1F0F00	000000001E1E1E1F1F1F1F1F1B0100	
000000000000000000101F1F1F0F07	0000000000000000011F1F1F1F1F0F	00000000000000011B1F1F1F1F1F0F	00000000000103171F1F1F1F1F1F0F	0000000000071F1F1F1F1F1F1F1F1F	00000000001F1F1F1F1F1F1F1F1F1F	00000000001F1F1F1F1F1F1F1F1F1F	00000000001F1F1F1F1F1F1F1F1F0F	00000000001E1E1F1F1F1F1F1F1F04	
00000000000000000000001F1F1F0F	000000000000000000001F1F1F1F0F	000000000000000001031F1F1F1F1F	0000000000000103031F1F1F1F1F1F	00000000000007071F1F1F1F1F1F1F	0000000000000F1F1F1F1F1F1F1F1F	0000000000001F1F1F1F1F1F1F1F1F	0000000000001F1F1F1F1F1F1F1F1F	0000000000001E1E1F1F1F1F1F1F1F	
0000000000000000000000001F1F0F	0000000000000000000000021F1F1F	00000000000000000000011F1F1F1F	000000000000000101031F1F1F1F1F	000000000000000307171F1F1F1F1F	000000000000000F0F1F1F1F1F1F1F	000000000000000F1F1F1F1F1F1F1F	000000000000000F1F1F1F1F1F1F1F	000000000000000E1F1F1F1F1F1F1F	
00000000000000000000000000131F	000000000000000000000000011F1F	0000000000000000000000010F1F1F	0000000000000000010103071F1F1F	00000000000000000303071F1F1F1F	0000000000000000070F1F1F1F1F1F	0000000000000000071F1F1F1F1F1F	0000000000000000071F1F1F1F1F1F	0000000000000000061F1F1F1F1F1F	
000000000000000000000000000001	00000000000000000000000000011F	00000000000000000000000000071F	000000000000000000000101071F1F	0000000000000000000303071F1F1F	000000000000000000070F1F1F1F1F	000000000000000000070F1F1F1F1F	000000000000000000070F1F1F1F1F	000000000000000000020F1F1F1F1F	
000000000000000000000000000000	000000000000000000000000000001	000000000000000000000000000003	00000000000000000000000101070F	000000000000000000000303030F1F	0000000000000000000003070F1F1F	0000000000000000000003071F1F1F	0000000000000000000003071F1F1F	0000000000000000000002071F1F1F	
000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000010103	00000000000000000000000303030F	000000000000000000000003070F1F	000000000000000000000003070F1F	000000000000000000000003070F1F	000000000000000000000002070F1F	
000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000101	000000000000000000000000030303	000000000000000000000000030707	000000000000000000000000030707	000000000000000000000000030707	00000000000000000000000000030F	
000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000001	000000000000000000000000000303	000000000000000000000000000307	000000000000000000000000000307	000000000000000000000000000307	000000000000000000000000000003	
000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000003	000000000000000000000000000003	000000000000000000000000000003	000000000000000000000000000003	000000000000000000000000000000	
000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	
--------------------------------------
00000000181F1F1F1F1F1F0F070301	000000181F1F1F1F1F1F1F1F0F0701	0000101F1F1F1F1F1F1F1F1F0F0703	00001F1F1F1F1F1F1F1F1F1F0F0703	001F1F1F1F1F1F1F1F1F1F1F0F0703	001F1F1F1F1F1F1F1F1F1F1F0F0301	001F1F1F1F1F1F1F1F1F1F1F070301	001F1F1F1F1F1F1F1F1F1707030100	001F1E1E1E1E1F1F1F170703030100	
0000000000001D1F1F1F1F0F0F0301	0000000000191F1F1F1F1F1F0F0703	00000000111F1F1F1F1F1F1F0F0F03	000000131F1F1F1F1F1F1F1F1F0F03	0000131F1F1F1F1F1F1F1F1F1F0F03	00001F1F1F1F1F1F1F1F1F1F1F0F01	00001F1F1F1F1F1F1F1F1F1F1F0301	00001F1F1F1F1F1F1F1F1F1F0B0100	00001F1F1F1F1F1F1F1F1F17010100	
00000000000000101F1F1F1F0F0703	000000000000000F1F1F1F1F1F0F03	0000000000011B1F1F1F1F1F1F0F07	0000000001171F1F1F1F1F1F1F0F07	00000001171F1F1F1F1F1F1F1F0F07	000000071F1F1F1F1F1F1F1F1F1F07	0000001F1F1F1F1F1F1F1F1F1F0F07	0000001F1F1F1F1F1F1F1F1F1F0F01	0000001F1F1F1F1F1F1F1F1F1F0100	
0000000000000000001E1F1F1F0703	00000000000000000D1F1F1F1F0F07	00000000000000011F1F1F1F1F0F07	000000000001031F1F1F1F1F1F1F0F	000000000103171F1F1F1F1F1F1F0F	00000000031F1F1F1F1F1F1F1F1F0F	000000000F1F1F1F1F1F1F1F1F1F0F	000000001F1F1F1F1F1F1F1F1F1F0F	000000001F1F1F1F1F1F1F1F1F1F07	
00000000000000000000001F1F0F07	000000000000000000001F1F1F1F0F	0000000000000000010D1F1F1F1F0F	0000000000000001031F1F1F1F1F0F	00000000000103031F1F1F1F1F1F1F	000000000003071F1F1F1F1F1F1F1F	00000000000F1F1F1F1F1F1F1F1F1F	00000000001F1F1F1F1F1F1F1F1F1F	00000000001F1F1F1F1F1F1F1F1F0F	
0000000000000000000000001F1F0F	0000000000000000000000031F1F0F	00000000000000000000031F1F1F1F	000000000000000001010F1F1F1F1F	0000000000000101030B1F1F1F1F1F	0000000000000303071F1F1F1F1F1F	000000000000071F1F1F1F1F1F1F1F	0000000000000F1F1F1F1F1F1F1F1F	0000000000000F1F1F1F1F1F1F1F1F	
00000000000000000000000000130F	000000000000000000000000011F1F	000000000000000000000000071F1F	0000000000000000000001031F1F1F	00000000000000000101071F1F1F1F	000000000000000303031F1F1F1F1F	0000000000000007071F1F1F1F1F1F	00000000000000071F1F1F1F1F1F1F	00000000000000071F1F1F1F1F1F1F	
000000000000000000000000000011	000000000000000000000000000013	00000000000000000000000000031F	00000000000000000000000003071F	0000000000000000000101010F1F1F	00000000000000000303030F1F1F1F	00000000000000000707071F1F1F1F	0000000000000000070F1F1F1F1F1F	0000000000000000071F1F1F1F1F1F	
000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000001	000000000000000000000000000107	00000000000000000000010101070F	000000000000000000010303070F1F	0000000000000000000307071F1F1F	00000000000000000003071F1F1F1F	00000000000000000003071F1F1F1F	
000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000001	000000000000000000000000010107	00000000000000000000010103070F	000000000000000000000307070F1F	0000000000000000000003070F1F1F	0000000000000000000003070F1F1F	
000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000101	000000000000000000000001010307	00000000000000000000000307070F	00000000000000000000000307071F	000000000000000000000003070F1F	
000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000001	000000000000000000000000010103	000000000000000000000000030307	000000000000000000000000030307	000000000000000000000000030307	
000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000101	000000000000000000000000000303	000000000000000000000000000303	000000000000000000000000000303	
000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000001	000000000000000000000000000003	000000000000000000000000000003	000000000000000000000000000001	
000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	
--------------------------------------
00000000001F1F1F1F1F1F0F070301	00000000181F1F1F1F1F1F1F0F0701	000000101F1F1F1F1F1F1F1F0F0703	0000001F1F1F1F1F1F1F1F1F0F0703	0000171F1F1F1F1F1F1F1F1F1F0F03	00131F1F1F1F1F1F1F1F1F1F1F0703	001F1F1F1F1F1F1F1F1F1F1F0F0703	001F1F1F1F1F1F1F1F1F1F1F0F0301	001F1F1F1F1F1F1F1F1F1F17030100	
000000000000001F1F1F1F0F0F0301	0000000000001B1F1F1F1F1F0F0703	00000000001B1F1F1F1F1F1F0F0F03	00000000131F1F1F1F1F1F1F1F0F07	000000031F1F1F1F1F1F1F1F1F0F07	0000011F1F1F1F1F1F1F1F1F1F0F07	0000171F1F1F1F1F1F1F1F1F1F0F03	00001F1F1F1F1F1F1F1F1F1F1F0F01	00001F1F1F1F1F1F1F1F1F1F1F0100	
00000000000000001F1F1F1F0F0703	00000000000000011F1F1F1F1F0F03	000000000000011F1F1F1F1F1F0F07	0000000000011B1F1F1F1F1F1F0F07	0000000001131F1F1F1F1F1F1F0F07	00000001031F1F1F1F1F1F1F1F1F0F	000000031F1F1F1F1F1F1F1F1F1F0F	0000001F1F1F1F1F1F1F1F1F1F1F07	0000001F1F1F1F1F1F1F1F1F1F0F07	
000000000000000000001F1F1F0703	0000000000000000000F1F1F1F0F07	0000000000000000011F1F1F1F0F07	00000000000000011F1F1F1F1F1F0F	000000000001031F1F1F1F1F1F1F0F	000000000103071F1F1F1F1F1F1F0F	0000000003071F1F1F1F1F1F1F1F0F	00000000071F1F1F1F1F1F1F1F1F0F	000000001F1F1F1F1F1F1F1F1F1F0F	
0000000000000000000000131F0F07	00000000000000000000001F1F1F0F	00000000000000000000071F1F1F0F	000000000000000001011F1F1F1F0F	0000000000000001031F1F1F1F1F1F	00000000000101030F1F1F1F1F1F1F	000000000003030F1F1F1F1F1F1F1F	000000000007071F1F1F1F1F1F1F1F	00000000000F1F1F1F1F1F1F1F1F0F	
000000000000000000000000001F0F	000000000000000000000000031F0F	0000000000000000000000010F1F1F	0000000000000000000001071F1F1F	00000000000000000101071F1F1F1F	000000000000000103031F1F1F1F1F	0000000000000103030F1F1F1F1F1F	00000000000007070F1F1F1F1F1F1F	000000000000071F1F1F1F1F1F1F1F	
00000000000000000000000000000F	00000000000000000000000000011F	00000000000000000000000000031F	00000000000000000000000003071F	000000000000000000000103071F1F	0000000000000000010101071F1F1F	00000000000000010303071F1F1F1F	000000000000000307071F1F1F1F1F	0000000000000007071F1F1F1F1F1F	
000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000001	000000000000000000000000000103	00000000000000000000000001030F	00000000000000000001010103071F	0000000000000000010103070F1F1F	00000000000000000303030F1F1F1F	000000000000000003070F1F1F1F1F	
000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000001	000000000000000000000000000103	000000000000000000000001010307	00000000000000000001010103070F	000000000000000000030303070F1F	00000000000000000003070F1F1F1F	
000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000001	000000000000000000000000000003	000000000000000000000101010307	00000000000000000000030303070F	000000000000000000000307070F1F	
000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000001010103	000000000000000000000003030307	00000000000000000000000303070F	
000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000010101	000000000000000000000000030303	000000000000000000000000030307	
000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000101	000000000000000000000000000303	000000000000000000000000000303	
000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000001	000000000000000000000000000001	000000000000000000000000000001	
000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	
--------------------------------------
00000000001C1C1E1E1F1F0F070301	00000000001F1F1F1F1F1F1F0F0701	000000001B1F1F1F1F1F1F1F0F0703	000000011F1F1F1F1F1F1F1F0F0703	0000001F1F1F1F1F1F1F1F1F1F0F03	0000171F1F1F1F1F1F1F1F1F1F0F07	00031F1F1F1F1F1F1F1F1F1F1F0F03	001F1F1F1F1F1F1F1F1F1F1F1F0703	001F1F1F1F1F1F1F1F1F1F1F0F0701	
000000000000001C1E1F1F0F0F0301	000000000000091F1F1F1F1F0F0703	0000000000011F1F1F1F1F1F0F0F03	00000000001B1F1F1F1F1F1F1F0F07	00000000031F1F1F1F1F1F1F1F0F07	000000031F1F1F1F1F1F1F1F1F0F07	000001171F1F1F1F1F1F1F1F1F0F07	0000031F1F1F1F1F1F1F1F1F1F0F07	00001F1F1F1F1F1F1F1F1F1F1F0F03	
0000000000000000021F1F1F0F0703	00000000000000001F1F1F1F1F0F03	00000000000000051F1F1F1F1F0F07	000000000000011F1F1F1F1F1F0F07	0000000000011B1F1F1F1F1F1F0F07	0000000001031F1F1F1F1F1F1F1F0F	00000001031F1F1F1F1F1F1F1F1F0F	00000003171F1F1F1F1F1F1F1F1F07	000000071F1F1F1F1F1F1F1F1F0F07	
00000000000000000000071F1F0703	000000000000000000001F1F1F0F07	0000000000000000000F1F1F1F0F07	0000000000000001011F1F1F1F1F0F	00000000000001031F1F1F1F1F1F0F	000000000001030B1F1F1F1F1F1F0F	000000000103031F1F1F1F1F1F1F0F	0000000003031F1F1F1F1F1F1F1F0F	0000000007071F1F1F1F1F1F1F1F0F	
0000000000000000000000011F0F07	0000000000000000000000031F1F0F	0000000000000000000000071F1F0F	00000000000000000001071F1F1F0F	000000000000000001010F1F1F1F1F	0000000000000001030F1F1F1F1F1F	0000000000000103071F1F1F1F1F1F	00000000000103031F1F1F1F1F1F1F	000000000003070F1F1F1F1F1F1F0F	
00000000000000000000000000110F	00000000000000000000000000130F	000000000000000000000000031F1F	000000000000000000000001071F1F	0000000000000000000001030F1F1F	00000000000000000101030F1F1F1F	00000000000000010103071F1F1F1F	000000000000010303071F1F1F1F1F	0000000000000303071F1F1F1F1F1F	
000000000000000000000000000000	000000000000000000000000000001	000000000000000000000000000113	000000000000000000000000000317	00000000000000000000000001071F	000000000000000000000001030F1F	0000000000000000010101030F1F1F	0000000000000001010103070F1F1F	00000000000000030303070F1F1F1F	
000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000001	000000000000000000000000000103	000000000000000000000000010307	000000000000000000000101030707	000000000000000001010103070F1F	0000000000000000030303070F0F1F	
000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000101	000000000000000000000000000103	000000000000000000010101030307	00000000000000000003030303070F	
000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000001	000000000000000000000000000001	000000000000000000000101010303	000000000000000000000301010307	
000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000001010103	000000000000000000000001010103	
000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000010101	000000000000000000000000010101	
000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000101	000000000000000000000000000103	
000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000001	000000000000000000000000000001	
000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	000000000000000000000000000000	
--------------------------------------
00000000001018181C1E1E0F070301	00000000081C1C1E1E1F1F1F0F0701	000000000B1F1F1F1F1F1F1F0F0703	000000001F1F1F1F1F1F1F1F0F0703	000000131F1F1F1F1F1F1F1F1F0F03	0000011F1F1F1F1F1F1F1F1F1F0F07	0000171F1F1F1F1F1F1F1F1F1F0F07	00011F1F1F1F1F1F1F1F1F1F1F0F07	001F1F1F1F1F1F1F1F1F1F1F0F0703	
