10:43:42.768,7,2.18166,0
10:43:42.768,8,2.18166,0
10:43:42.768,7,2.18166,0
10:43:42.769,8,2.18166,0
10:43:42.769,7,2.18166,0
10:43:42.770,8,2.18166,0
10:43:42.770,7,2.18166,0
10:43:42.771,8,2.18166,0
10:43:42.771,7,2.18166,0
10:43:42.772,8,2.18166,0
10:43:42.772,7,2.18166,0
10:43:42.773,8,2.18166,0
10:43:42.773,7,2.18166,0
10:43:42.774,8,2.18166,0
10:43:42.774,7,2.18166,0
10:43:42.775,8,2.18166,0
10:43:42.775,7,2.18166,0
10:43:42.776,8,2.18166,0
10:43:42.776,7,2.18166,0
10:43:42.777,8,2.18166,0
10:43:42.777,7,2.18166,0
10:43:42.778,8,2.18166,0
10:43:42.778,7,2.18166,0
10:43:42.779,8,2.18166,0
10:43:42.779,7,2.18166,0
10:43:42.780,8,2.18166,0
10:43:42.780,7,2.18166,0
10:43:42.781,8,2.18166,0
10:43:42.781,7,2.18166,0
10:43:42.782,8,2.18166,0
10:43:42.782,7,2.18166,0
10:43:42.783,8,2.18166,0
10:43:42.783,7,2.18166,0
10:43:42.784,8,2.18166,0
10:43:42.784,7,2.18166,0
10:43:42.785,8,2.18166,0
10:43:42.785,7,2.18166,0
10:43:42.786,8,2.18166,0
10:43:42.786,7,2.18166,0
10:43:42.787,8,2.18166,0
10:43:42.787,7,2.18166,0
10:43:42.788,8,2.18166,0
10:43:42.788,7,2.18166,0
10:43:42.789,8,2.18166,0
10:43:42.789,7,2.18166,0
10:43:42.790,8,2.18166,0
10:43:42.790,7,2.18166,0
10:43:42.791,8,2.18166,0
10:43:42.791,7,2.18166,0
10:43:42.792,8,2.18166,0
10:43:42.792,7,2.18166,0
10:43:42.793,8,2.18166,0
10:43:42.793,7,2.18166,0
10:43:42.794,8,2.18166,0
10:43:42.794,7,2.18166,0
10:43:42.795,8,2.18166,0
10:43:42.795,7,2.18166,0
10:43:42.796,8,2.18166,0
10:43:42.797,7,2.18166,0
10:43:42.797,8,2.18166,0
10:43:42.797,7,2.18166,0
10:43:42.798,8,2.18166,0
10:43:42.798,7,2.18166,0
10:43:42.799,8,2.18166,0
10:43:42.799,7,2.18166,0
10:43:42.800,8,2.18166,0
10:43:42.800,7,2.18166,0
10:43:42.801,8,2.18166,0
10:43:42.801,7,2.18166,0
10:43:42.802,8,2.18166,0
10:43:42.802,7,2.18166,0
10:43:42.803,8,2.18166,0
10:43:42.803,7,2.18166,0
10:43:42.804,8,2.18166,0
10:43:42.804,7,2.18166,0
10:43:42.805,8,2.18166,0
10:43:42.805,7,2.18166,0
10:43:42.806,8,2.18166,0
10:43:42.806,7,2.18166,0
10:43:42.807,8,2.18166,0
10:43:42.807,7,2.18166,0
10:43:42.808,8,2.18166,0
10:43:42.808,7,2.18166,0
10:43:42.809,8,2.18166,0
10:43:42.809,7,2.18166,0
10:43:42.810,8,2.18166,0
10:43:42.810,7,2.18166,0
10:43:42.812,8,2.18166,0
10:43:42.812,7,2.18166,0
10:43:42.812,8,2.18166,0
10:43:42.812,7,2.18166,0
10:43:42.813,8,2.18166,0
10:43:42.813,7,2.18166,0
10:43:42.814,8,2.18166,0
10:43:42.814,7,2.18166,0
10:43:42.815,8,2.18166,0
10:43:42.815,7,2.18166,0
10:43:42.816,8,2.18166,0
10:43:42.817,7,2.18166,0
10:43:42.817,8,2.18166,0
10:43:42.817,7,2.18166,0
10:43:42.818,8,2.18166,0
10:43:42.818,7,2.18166,0
10:43:42.819,8,2.18166,0
10:43:42.819,7,2.18166,0
10:43:42.820,8,2.18166,0
10:43:42.820,7,2.18166,0
10:43:42.821,8,2.18166,0
10:43:42.822,7,2.18166,0
10:43:42.822,8,2.18166,0
10:43:42.822,7,2.18166,0
10:43:42.823,8,2.18166,0
10:43:42.823,7,2.18166,0
10:43:42.824,8,2.18166,0
10:43:42.824,7,2.18166,0
10:43:42.825,8,2.18166,0
10:43:42.825,7,2.18166,0
10:43:42.827,8,2.18166,0
10:43:42.827,7,2.18166,0
10:43:42.827,8,2.18166,0
10:43:42.827,7,2.18166,0
10:43:42.828,8,2.18166,0
10:43:42.829,7,2.18166,0
10:43:42.829,8,2.18166,0
10:43:42.829,7,2.18166,0
10:43:42.830,8,2.18166,0
10:43:42.831,7,2.18166,0
10:43:42.832,8,2.18166,0
10:43:42.832,7,2.18166,0
10:43:42.832,8,2.18166,0
10:43:42.832,7,2.18166,0
10:43:42.833,8,2.18166,0
10:43:42.833,7,2.18166,0
10:43:42.834,8,2.18166,0
10:43:42.834,7,2.18166,0
10:43:42.835,8,2.18166,0
10:43:42.835,7,2.18166,0
10:43:42.837,8,2.18166,0
10:43:42.837,7,2.18166,0
10:43:42.837,8,2.18166,0
10:43:42.837,7,2.18166,0
10:43:42.838,8,2.18166,0
10:43:42.839,7,2.18166,0
10:43:42.839,8,2.18166,0
10:43:42.839,7,2.18166,0
10:43:42.840,8,2.18166,0
10:43:42.840,7,2.18166,0
10:43:42.842,8,2.18166,0
10:43:42.842,7,2.18166,0
10:43:42.842,8,2.18166,0
10:43:42.843,7,2.18166,0
10:43:42.844,8,2.18166,0
10:43:42.844,7,2.18166,0
10:43:42.845,8,2.18166,0
10:43:42.845,7,2.18166,0
10:43:42.846,8,2.18166,0
10:43:42.846,7,2.18166,0
10:43:42.847,8,2.18166,0
10:43:42.847,7,2.18166,0
10:43:42.848,8,2.18166,0
10:43:42.848,7,2.18166,0
10:43:42.849,8,2.18166,0
10:43:42.849,7,2.18166,0
10:43:42.850,8,2.18166,0
10:43:42.850,7,2.18166,0
10:43:42.851,8,2.18166,0
10:43:42.851,7,2.18166,0
10:43:42.852,8,2.18166,0
10:43:42.852,7,2.18166,0
10:43:42.853,8,2.18166,0
10:43:42.853,7,2.18166,0
10:43:42.854,8,2.18166,0
10:43:42.854,7,2.18166,0
10:43:42.855,8,2.18166,0
10:43:42.855,7,2.18166,0
10:43:42.856,8,2.18166,0
10:43:42.856,7,2.18166,0
10:43:42.857,8,2.18166,0
10:43:42.857,7,2.18166,0
10:43:42.858,8,2.18166,0
10:43:42.858,7,2.18166,0
10:43:42.859,8,2.18166,0
10:43:42.859,7,2.18166,0
10:43:42.860,8,2.18166,0
10:43:42.860,7,2.18166,0
10:43:42.861,8,2.18166,0
10:43:42.861,7,2.18166,0
10:43:42.862,8,2.18166,0
10:43:42.862,7,2.18166,0
10:43:42.863,8,2.18166,0
10:43:42.863,7,2.18166,0
10:43:42.864,8,2.18166,0
10:43:42.864,7,2.18166,0
10:43:42.865,8,2.18166,0
10:43:42.865,7,2.18166,0
10:43:42.866,8,2.18166,0
10:43:42.866,7,2.18166,0
10:43:42.867,8,2.18166,0
10:43:42.867,7,2.18166,0
10:43:42.868,8,2.18166,0
10:43:42.868,7,2.18166,0
10:43:42.869,8,2.18166,0
10:43:42.869,7,2.18166,0
10:43:42.870,8,2.18166,0
10:43:42.870,7,2.18166,0
10:43:42.871,8,2.18166,0
10:43:42.871,7,2.18166,0
10:43:42.872,8,2.18166,0
10:43:42.872,7,2.18166,0
10:43:42.873,8,2.18166,0
10:43:42.873,7,2.18166,0
10:43:42.874,8,2.18166,0
10:43:42.874,7,2.18166,0
10:43:42.875,8,2.18166,0
10:43:42.875,7,2.18166,0
10:43:42.876,8,2.18166,0
10:43:42.876,7,2.18166,0
10:43:42.877,8,2.18166,0
10:43:42.877,7,2.18166,0
10:43:42.878,8,2.18166,0
10:43:42.878,7,2.18166,0
10:43:42.879,8,2.18166,0
10:43:42.879,7,2.18166,0
10:43:42.880,8,2.18166,0
10:43:42.880,7,2.18166,0
10:43:42.881,8,2.18166,0
10:43:42.881,7,2.18166,0
10:43:42.882,8,2.18166,0
10:43:42.882,7,2.18166,0
10:43:42.883,8,2.18166,0
10:43:42.883,7,2.18166,0
10:43:42.884,8,2.18166,0
10:43:42.884,7,2.18166,0
10:43:42.885,8,2.18166,0
10:43:42.885,7,2.18166,0
10:43:42.886,8,2.18166,0
10:43:42.886,7,2.18166,0
10:43:42.887,8,2.18166,0
10:43:42.887,7,2.18166,0
10:43:42.888,8,2.18166,0
10:43:42.888,7,2.18166,0
10:43:42.889,8,2.18166,0
10:43:42.889,7,2.18166,0
10:43:42.890,8,2.18166,0
10:43:42.890,7,2.18166,0
10:43:42.891,8,2.18166,0
10:43:42.891,7,2.18166,0
10:43:42.892,8,2.18166,0
10:43:42.892,7,2.18166,0
10:43:42.893,8,2.18166,0
10:43:42.893,7,2.18166,0
10:43:42.894,8,2.18166,0
10:43:42.894,7,2.18166,0
10:43:42.895,8,2.18166,0
10:43:42.895,7,2.18166,0
10:43:42.896,8,2.18166,0
10:43:42.896,7,2.18166,0
10:43:42.897,8,2.18166,0
10:43:42.898,7,2.18166,0
10:43:42.898,8,2.18166,0
10:43:42.898,7,2.18166,0
10:43:42.899,8,2.18166,0
10:43:42.899,7,2.18166,0
10:43:42.900,8,2.18166,0
10:43:42.900,7,2.18166,0
10:43:42.901,8,2.18166,0
10:43:42.901,7,2.18166,0
10:43:42.902,8,2.18166,0
10:43:42.902,7,2.18166,0
10:43:42.903,8,2.18166,0
10:43:42.903,7,2.18166,0
10:43:42.904,8,2.18166,0
10:43:42.904,7,2.18166,0
10:43:42.905,8,2.18166,0
10:43:42.905,7,2.18166,0
10:43:42.906,8,2.18166,0
10:43:42.906,7,2.18166,0
10:43:42.907,8,2.18166,0
10:43:42.907,7,2.18166,0
10:43:42.908,8,2.18166,0
10:43:42.908,7,2.18166,0
10:43:42.909,8,2.18166,0
10:43:42.909,7,2.18166,0
10:43:42.910,8,2.18166,0
10:43:42.910,7,2.18166,0
10:43:42.911,8,2.18166,0
10:43:42.911,7,2.18166,0
10:43:42.912,8,2.18166,0
10:43:42.913,7,2.18166,0
10:43:42.913,8,2.18166,0
10:43:42.913,7,2.18166,0
10:43:42.914,8,2.18166,0
10:43:42.914,7,2.18166,0
10:43:42.915,8,2.18166,0
10:43:42.915,7,2.18166,0
10:43:42.916,8,2.18166,0
10:43:42.916,7,2.18166,0
10:43:42.917,8,2.18166,0
10:43:42.918,7,2.18166,0
10:43:42.918,8,2.18166,0
10:43:42.918,7,2.18166,0
10:43:42.919,8,2.18166,0
10:43:42.919,7,2.18166,0
10:43:42.920,8,2.18166,0
10:43:42.920,7,2.18166,0
10:43:42.921,8,2.18166,0
10:43:42.921,7,2.18166,0
10:43:42.922,8,2.18166,0
10:43:42.923,7,2.18166,0
10:43:42.923,8,2.18166,0
10:43:42.923,7,2.18166,0
10:43:42.924,8,2.18166,0
10:43:42.924,7,2.18166,0
10:43:42.925,8,2.18166,0
10:43:42.925,7,2.18166,0
10:43:42.926,8,2.18166,0
10:43:42.926,7,2.18166,0
10:43:42.928,8,2.18166,0
10:43:42.928,7,2.18166,0
10:43:42.928,8,2.18166,0
10:43:42.928,7,2.18166,0
10:43:42.929,8,2.18166,0
10:43:42.930,7,2.18166,0
10:43:42.930,8,2.18166,0
10:43:42.930,7,2.18166,0
10:43:42.931,8,2.18166,0
10:43:42.932,7,2.18166,0
10:43:42.933,8,2.18166,0
10:43:42.933,7,2.18166,0
10:43:42.933,8,2.18166,0
10:43:42.933,7,2.18166,0
10:43:42.934,8,2.18166,0
10:43:42.935,7,2.18166,0
10:43:42.935,8,2.18166,0
10:43:42.936,7,2.18166,0
10:43:42.936,8,2.18166,0
10:43:42.937,7,2.18166,0
10:43:42.938,8,2.18166,0
10:43:42.938,7,2.18166,0
10:43:42.938,8,2.18166,0
10:43:42.939,7,2.18166,0
10:43:42.940,8,2.18166,0
10:43:42.940,7,2.18166,0
10:43:42.940,8,2.18166,0
10:43:42.941,7,2.18166,0
10:43:42.942,8,2.18166,0
10:43:42.942,7,2.18166,0
10:43:42.943,8,2.18166,0
10:43:42.943,7,2.18166,0
10:43:42.944,8,2.18166,0
10:43:42.944,7,2.18166,0
10:43:42.945,8,2.18166,0
10:43:42.945,7,2.18166,0
10:43:42.946,8,2.18166,0
10:43:42.946,7,2.18166,0
