1	 0.600	 0	 0	 0	 0	 0	 0
1	 0.600	 0	 0	 0	 0	 0	 0
1	 0.300	 1	 0	 3	 0	 0	 1
1	 0.600	 0	 0	 0	 0	 0	 0
1	 0.600	 0	 0	 0	 0	 0	 0
1	 0.100	 6	 0	 3	 0	 0	 1
2	 0.600	 0	 0	 0	 0	 0	 0
2	 0.350	 6	 0	 0	 0	 0	 1
2	 0.600	 0	 0	 0	 0	 0	 0
2	 0.100	 3	 0	 3	 0	 0	 1
2	 0.600	 0	 0	 0	 0	 0	 0
3	 0.200	 6	 0	 0	 0	 0	 1
