0.270     3     0     5     0     0     1
0.300     0     1     0     5     0     1
0.300     3     0     5     0     0     1
0.300     0     3     0     5     0     1
0.300     3     0     5     0     0     1
0.300     0     1     0     5     0     1
0.300     3     0     5     0     0     1
0.300     0     3     0     5     0     1
0.300     3     0     5     0     0     1
0.300     0     3     0     5     0     1
0.300     0     4     0     5     0     1
0.450     3     0     5     0     0     1
0.150     0     3     0     5     0     1
0.300     0     1     0     5     0     1
0.300     3     0     5     0     0     1
0.300     0     4     0     5     0     1
0.300     3     0     5     0     0     1
0.300     6     0     5     0     0     1
0.300     0     4     0     5     0     1
0.450     3     0     5     0     0     1
0.150     0     3     0     5     0     1
0.300     3     0     5     0     0     1
0.300     0     4     0     5     0     1
0.450     3     0     5     0     0     1
0.150     0     3     0     5     0     1
0.300     3     0     5     0     0     1
0.300     0     4     0     5     0     1
0.450     3     0     5     0     0     1
0.150     0     3     0     5     0     1
0.300     3     0     5     0     0     1
0.300     0     4     0     5     0     1
0.450     3     0     5     0     0     1
0.150     0     3     0     5     0     1
0.300     3     0     5     0     0     1
0.300     0     4     0     5     0     1
0.450     3     0     5     0     0     1
0.150     0     3     0     5     0     1
0.300     3     0     5     0     0     1
0.300     0     4     0     5     0     1
