1	 0.600	 0	 0	 0	 0	 0	 0
1	 0.600	 0	 0	 0	 0	 0	 0
1	 0.300	 0	 5	 0	 3	 0	 1
1	 0.250	 0	 0	 0	 0	 1	 1
1	 0.350	 0	 5	 0	 3	 0	 1
1	 0.150	 4	 0	 3	 0	 0	 1
1	 0.150	 8	 4	 3	 3	 0	 1
1	 0.150	 0	 4	 0	 3	 0	 1
1	 0.150	 5	 0	 3	 0	 0	 1
1	 0.150	 0	 4	 0	 3	 0	 1
1	 0.100	 3	 5	 3	 3	 0	 1
2	 0.350	 0	 5	 0	 3	 0	 1
2	 0.150	 4	 0	 3	 0	 0	 1
2	 0.150	 4	 5	 3	 3	 0	 1
2	 0.150	 4	 0	 3	 0	 0	 1
2	 0.150	 0	 5	 0	 3	 0	 1
2	 0.150	 4	 0	 3	 0	 0	 1
2	 0.100	 4	 5	 3	 3	 0	 1
2	 0.200	 4	 0	 3	 0	 0	 1
2	 0.150	 0	 5	 0	 3	 0	 1
2	 0.150	 4	 0	 3	 0	 0	 1
2	 0.150	 5	 1	 3	 3	 0	 1
2	 0.150	 0	 3	 0	 3	 0	 1
2	 0.150	 5	 0	 3	 0	 0	 1
2	 0.150	 0	 4	 0	 3	 0	 1
3	 0.600	 0	 0	 0	 0	 0	 0
-1	 0.600	 1	 1	 1	 1	 1	 1
