1	 0.600	 0	 0	 0	 0	 0	 0
1	 0.600	 0	 0	 0	 0	 0	 0
1	 0.550	 0	 5	 0	 5	 0	 1
1	 0.200	 5	 0	 5	 0	 0	 1
1	 0.150	 0	 5	 0	 5	 0	 1
1	 0.150	 5	 0	 5	 0	 0	 1
1	 0.150	 0	 5	 0	 5	 0	 1
1	 0.150	 5	 0	 5	 0	 0	 1
1	 0.150	 0	 5	 0	 5	 0	 1
1	 0.150	 5	 0	 5	 0	 0	 1
1	 0.100	 0	 5	 0	 5	 0	 1
2	 0.200	 5	 0	 3	 0	 0	 1
2	 0.150	 0	 5	 0	 3	 0	 1
2	 0.150	 5	 0	 3	 0	 0	 1
2	 0.150	 0	 5	 0	 3	 0	 1
2	 0.150	 5	 0	 3	 0	 0	 1
2	 0.150	 0	 5	 0	 3	 0	 1
2	 0.150	 5	 0	 3	 0	 0	 1
2	 0.100	 0	 5	 0	 3	 0	 1
2	 0.200	 5	 0	 3	 0	 0	 1
2	 0.150	 0	 5	 0	 3	 0	 1
2	 0.150	 5	 0	 3	 0	 0	 1
2	 0.150	 0	 5	 0	 3	 0	 1
2	 0.150	 5	 0	 3	 0	 0	 1
2	 0.150	 0	 5	 0	 3	 0	 1
2	 0.150	 5	 0	 3	 0	 0	 1
